rec,date,time,bar,close,high,low,f1,f2,f3
L,1260902,500,417,68.85,68.85,67.75,U,13,70.2690
L,1260902,500,417,68.85,68.85,67.75,U,14,65.5588
L,1260902,500,417,68.85,68.85,67.75,U,15,64.6675
L,1260902,500,417,68.85,68.85,67.75,U,16,64.4126
L,1260902,500,417,68.85,68.85,67.75,U,17,64.2056
L,1260902,500,417,68.85,68.85,67.75,U,18,63.5661
L,1260902,500,417,68.85,68.85,67.75,U,19,64.6140
L,1260902,500,417,68.85,68.85,67.75,U,20,64.0589
L,1260902,500,417,68.85,68.85,67.75,U,21,59.5674
L,1260902,500,417,68.85,68.85,67.75,U,22,60.0766
L,1260902,500,417,68.85,68.85,67.75,U,23,59.4962
L,1260902,500,417,68.85,68.85,67.75,U,24,59.3851
L,1260902,500,417,68.85,68.85,67.75,U,25,60.9852
L,1260902,500,417,68.85,68.85,67.75,U,26,60.1433
L,1260902,500,417,68.85,68.85,67.75,U,27,60.2387
L,1260902,500,417,68.85,68.85,67.75,U,28,60.1380
L,1260902,500,417,68.85,68.85,67.75,U,29,53.9942
L,1260902,500,417,68.85,68.85,67.75,U,30,52.6144
L,1260902,500,417,68.85,68.85,67.75,U,31,53.9547
L,1260902,500,417,68.85,68.85,67.75,U,32,53.3414
L,1260902,500,417,68.85,68.85,67.75,U,33,55.5139
L,1260902,500,417,68.85,68.85,67.75,U,34,50.6810
L,1260902,500,417,68.85,68.85,67.75,U,35,52.1742
L,1260902,500,417,68.85,68.85,67.75,U,36,52.9062
L,1260902,500,417,68.85,68.85,67.75,U,37,43.9260
L,1260902,500,417,68.85,68.85,67.75,U,38,38.9907
L,1260902,500,417,68.85,68.85,67.75,U,39,33.6268
L,1260902,500,417,68.85,68.85,67.75,U,40,33.3539
L,1260902,500,417,68.85,68.85,67.75,U,41,51.2600
L,1260902,500,417,68.85,68.85,67.75,U,42,63.6120
K,1260902,500,417,68.85,68.85,67.75,70.1442,3
A,1260902,600,418,68.56,69.32,68.51,L,417,67.7500
L,1260902,600,418,68.56,69.32,68.51,U,0,69.0031
L,1260902,600,418,68.56,69.32,68.51,U,1,68.9763
L,1260902,600,418,68.56,69.32,68.51,U,2,69.9948
L,1260902,600,418,68.56,69.32,68.51,U,3,69.2855
L,1260902,600,418,68.56,69.32,68.51,U,4,71.7018
L,1260902,600,418,68.56,69.32,68.51,U,5,71.2432
L,1260902,600,418,68.56,69.32,68.51,U,6,70.7937
L,1260902,600,418,68.56,69.32,68.51,U,7,70.7165
L,1260902,600,418,68.56,69.32,68.51,U,8,72.9417
L,1260902,600,418,68.56,69.32,68.51,U,9,71.2714
L,1260902,600,418,68.56,69.32,68.51,U,10,71.4197
L,1260902,600,418,68.56,69.32,68.51,U,11,70.9511
L,1260902,600,418,68.56,69.32,68.51,U,12,70.0839
L,1260902,600,418,68.56,69.32,68.51,U,13,70.2275
L,1260902,600,418,68.56,69.32,68.51,U,14,65.4929
L,1260902,600,418,68.56,69.32,68.51,U,15,64.5970
L,1260902,600,418,68.56,69.32,68.51,U,16,64.3407
L,1260902,600,418,68.56,69.32,68.51,U,17,64.1326
L,1260902,600,418,68.56,69.32,68.51,U,18,63.4899
L,1260902,600,418,68.56,69.32,68.51,U,19,64.5432
L,1260902,600,418,68.56,69.32,68.51,U,20,63.9853
L,1260902,600,418,68.56,69.32,68.51,U,21,59.4704
L,1260902,600,418,68.56,69.32,68.51,U,22,59.9823
L,1260902,600,418,68.56,69.32,68.51,U,23,59.3988
L,1260902,600,418,68.56,69.32,68.51,U,24,59.2872
L,1260902,600,418,68.56,69.32,68.51,U,25,60.8956
L,1260902,600,418,68.56,69.32,68.51,U,26,60.0493
L,1260902,600,418,68.56,69.32,68.51,U,27,60.1452
L,1260902,600,418,68.56,69.32,68.51,U,28,60.0440
L,1260902,600,418,68.56,69.32,68.51,U,29,53.8683
L,1260902,600,418,68.56,69.32,68.51,U,30,52.4814
L,1260902,600,418,68.56,69.32,68.51,U,31,53.8287
L,1260902,600,418,68.56,69.32,68.51,U,32,53.2122
L,1260902,600,418,68.56,69.32,68.51,U,33,55.3959
L,1260902,600,418,68.56,69.32,68.51,U,34,50.5380
L,1260902,600,418,68.56,69.32,68.51,U,35,52.0389
L,1260902,600,418,68.56,69.32,68.51,U,36,52.7747
L,1260902,600,418,68.56,69.32,68.51,U,37,43.7480
L,1260902,600,418,68.56,69.32,68.51,U,38,38.7871
L,1260902,600,418,68.56,69.32,68.51,U,39,33.3955
L,1260902,600,418,68.56,69.32,68.51,U,40,33.1211
L,1260902,600,418,68.56,69.32,68.51,U,41,51.1200
L,1260902,600,418,68.56,69.32,68.51,U,42,63.5360
K,1260902,600,418,68.56,69.32,68.51,70.1020,3
L,1260902,700,419,68.70,69.10,68.39,U,0,69.2738
L,1260902,700,419,68.70,69.10,68.39,U,1,68.9553
L,1260902,700,419,68.70,69.10,68.39,U,2,68.9284
L,1260902,700,419,68.70,69.10,68.39,U,3,69.9521
L,1260902,700,419,68.70,69.10,68.39,U,4,69.2391
L,1260902,700,419,68.70,69.10,68.39,U,5,71.6679
L,1260902,700,419,68.70,69.10,68.39,U,6,71.2069
L,1260902,700,419,68.70,69.10,68.39,U,7,70.7552
L,1260902,700,419,68.70,69.10,68.39,U,8,70.6775
L,1260902,700,419,68.70,69.10,68.39,U,9,72.9142
L,1260902,700,419,68.70,69.10,68.39,U,10,71.2353
L,1260902,700,419,68.70,69.10,68.39,U,11,71.3843
L,1260902,700,419,68.70,69.10,68.39,U,12,70.9133
L,1260902,700,419,68.70,69.10,68.39,U,13,70.0416
L,1260902,700,419,68.70,69.10,68.39,U,14,70.1860
L,1260902,700,419,68.70,69.10,68.39,U,15,65.4270
L,1260902,700,419,68.70,69.10,68.39,U,16,64.5265
L,1260902,700,419,68.70,69.10,68.39,U,17,64.2689
L,1260902,700,419,68.70,69.10,68.39,U,18,64.0597
L,1260902,700,419,68.70,69.10,68.39,U,19,63.4137
L,1260902,700,419,68.70,69.10,68.39,U,20,64.4724
L,1260902,700,419,68.70,69.10,68.39,U,21,63.9116
L,1260902,700,419,68.70,69.10,68.39,U,22,59.3735
L,1260902,700,419,68.70,69.10,68.39,U,23,59.8880
L,1260902,700,419,68.70,69.10,68.39,U,24,59.3015
L,1260902,700,419,68.70,69.10,68.39,U,25,59.1893
L,1260902,700,419,68.70,69.10,68.39,U,26,60.8060
L,1260902,700,419,68.70,69.10,68.39,U,27,59.9553
L,1260902,700,419,68.70,69.10,68.39,U,28,60.0517
L,1260902,700,419,68.70,69.10,68.39,U,29,59.9500
L,1260902,700,419,68.70,69.10,68.39,U,30,53.7425
L,1260902,700,419,68.70,69.10,68.39,U,31,52.3484
L,1260902,700,419,68.70,69.10,68.39,U,32,53.7026
L,1260902,700,419,68.70,69.10,68.39,U,33,53.0829
L,1260902,700,419,68.70,69.10,68.39,U,34,55.2780
L,1260902,700,419,68.70,69.10,68.39,U,35,50.3950
L,1260902,700,419,68.70,69.10,68.39,U,36,51.9037
L,1260902,700,419,68.70,69.10,68.39,U,37,52.6432
L,1260902,700,419,68.70,69.10,68.39,U,38,43.5700
L,1260902,700,419,68.70,69.10,68.39,U,39,38.5836
L,1260902,700,419,68.70,69.10,68.39,U,40,33.1641
L,1260902,700,419,68.70,69.10,68.39,U,41,32.8883
L,1260902,700,419,68.70,69.10,68.39,U,42,50.9800
L,1260902,700,419,68.70,69.10,68.39,U,43,63.4600
K,1260902,700,419,68.70,69.10,68.39,70.0599,3
L,1260902,800,420,69.11,69.76,68.49,U,0,69.2276
L,1260902,800,420,69.11,69.76,68.49,U,1,68.9074
L,1260902,800,420,69.11,69.76,68.49,U,2,68.8804
L,1260902,800,420,69.11,69.76,68.49,U,3,69.9094
L,1260902,800,420,69.11,69.76,68.49,U,4,69.1927
L,1260902,800,420,69.11,69.76,68.49,U,5,71.6340
L,1260902,800,420,69.11,69.76,68.49,U,6,71.1707
L,1260902,800,420,69.11,69.76,68.49,U,7,70.7166
L,1260902,800,420,69.11,69.76,68.49,U,8,70.6385
L,1260902,800,420,69.11,69.76,68.49,U,9,72.8867
L,1260902,800,420,69.11,69.76,68.49,U,10,71.1992
L,1260902,800,420,69.11,69.76,68.49,U,11,71.3490
L,1260902,800,420,69.11,69.76,68.49,U,12,70.8756
L,1260902,800,420,69.11,69.76,68.49,U,13,69.9994
L,1260902,800,420,69.11,69.76,68.49,U,14,70.1444
L,1260902,800,420,69.11,69.76,68.49,U,15,65.3610
L,1260902,800,420,69.11,69.76,68.49,U,16,64.4559
L,1260902,800,420,69.11,69.76,68.49,U,17,64.1970
L,1260902,800,420,69.11,69.76,68.49,U,18,63.9868
L,1260902,800,420,69.11,69.76,68.49,U,19,63.3374
L,1260902,800,420,69.11,69.76,68.49,U,20,64.4016
L,1260902,800,420,69.11,69.76,68.49,U,21,63.8379
L,1260902,800,420,69.11,69.76,68.49,U,22,59.2765
L,1260902,800,420,69.11,69.76,68.49,U,23,59.7936
L,1260902,800,420,69.11,69.76,68.49,U,24,59.2042
L,1260902,800,420,69.11,69.76,68.49,U,25,59.0914
L,1260902,800,420,69.11,69.76,68.49,U,26,60.7164
L,1260902,800,420,69.11,69.76,68.49,U,27,59.8614
L,1260902,800,420,69.11,69.76,68.49,U,28,59.9583
L,1260902,800,420,69.11,69.76,68.49,U,29,59.8560
L,1260902,800,420,69.11,69.76,68.49,U,30,53.6167
L,1260902,800,420,69.11,69.76,68.49,U,31,52.2154
L,1260902,800,420,69.11,69.76,68.49,U,32,53.5766
L,1260902,800,420,69.11,69.76,68.49,U,33,52.9537
L,1260902,800,420,69.11,69.76,68.49,U,34,55.1600
L,1260902,800,420,69.11,69.76,68.49,U,35,50.2520
L,1260902,800,420,69.11,69.76,68.49,U,36,51.7684
L,1260902,800,420,69.11,69.76,68.49,U,37,52.5118
L,1260902,800,420,69.11,69.76,68.49,U,38,43.3920
L,1260902,800,420,69.11,69.76,68.49,U,39,38.3800
L,1260902,800,420,69.11,69.76,68.49,U,40,32.9327
L,1260902,800,420,69.11,69.76,68.49,U,41,32.6556
L,1260902,800,420,69.11,69.76,68.49,U,42,50.8400
L,1260902,800,420,69.11,69.76,68.49,U,43,63.3840
L,1260902,800,420,69.11,69.76,68.49,L,0,68.7100
K,1260902,800,420,69.11,69.76,68.49,68.8326,3
L,1260902,900,421,69.58,69.74,69.01,U,0,69.7165
L,1260902,900,421,69.58,69.74,69.01,U,1,69.1814
L,1260902,900,421,69.58,69.74,69.01,U,2,68.8596
L,1260902,900,421,69.58,69.74,69.01,U,3,68.8325
L,1260902,900,421,69.58,69.74,69.01,U,4,69.8667
L,1260902,900,421,69.58,69.74,69.01,U,5,69.1464
L,1260902,900,421,69.58,69.74,69.01,U,6,71.6001
L,1260902,900,421,69.58,69.74,69.01,U,7,71.1344
L,1260902,900,421,69.58,69.74,69.01,U,8,70.6780
L,1260902,900,421,69.58,69.74,69.01,U,9,70.5995
L,1260902,900,421,69.58,69.74,69.01,U,10,72.8592
L,1260902,900,421,69.58,69.74,69.01,U,11,71.1630
L,1260902,900,421,69.58,69.74,69.01,U,12,71.3136
L,1260902,900,421,69.58,69.74,69.01,U,13,70.8378
L,1260902,900,421,69.58,69.74,69.01,U,14,69.9571
L,1260902,900,421,69.58,69.74,69.01,U,15,70.1029
L,1260902,900,421,69.58,69.74,69.01,U,16,65.2951
L,1260902,900,421,69.58,69.74,69.01,U,17,64.3854
L,1260902,900,421,69.58,69.74,69.01,U,18,64.1252
L,1260902,900,421,69.58,69.74,69.01,U,19,63.9139
L,1260902,900,421,69.58,69.74,69.01,U,20,63.2612
L,1260902,900,421,69.58,69.74,69.01,U,21,64.3308
L,1260902,900,421,69.58,69.74,69.01,U,22,63.7642
L,1260902,900,421,69.58,69.74,69.01,U,23,59.1796
L,1260902,900,421,69.58,69.74,69.01,U,24,59.6993
L,1260902,900,421,69.58,69.74,69.01,U,25,59.1069
L,1260902,900,421,69.58,69.74,69.01,U,26,58.9935
L,1260902,900,421,69.58,69.74,69.01,U,27,60.6268
L,1260902,900,421,69.58,69.74,69.01,U,28,59.7674
L,1260902,900,421,69.58,69.74,69.01,U,29,59.8648
L,1260902,900,421,69.58,69.74,69.01,U,30,59.7620
L,1260902,900,421,69.58,69.74,69.01,U,31,53.4908
L,1260902,900,421,69.58,69.74,69.01,U,32,52.0825
L,1260902,900,421,69.58,69.74,69.01,U,33,53.4506
L,1260902,900,421,69.58,69.74,69.01,U,34,52.8245
L,1260902,900,421,69.58,69.74,69.01,U,35,55.0420
L,1260902,900,421,69.58,69.74,69.01,U,36,50.1090
L,1260902,900,421,69.58,69.74,69.01,U,37,51.6332
L,1260902,900,421,69.58,69.74,69.01,U,38,52.3803
L,1260902,900,421,69.58,69.74,69.01,U,39,43.2140
L,1260902,900,421,69.58,69.74,69.01,U,40,38.1764
L,1260902,900,421,69.58,69.74,69.01,U,41,32.7014
L,1260902,900,421,69.58,69.74,69.01,U,42,32.4228
L,1260902,900,421,69.58,69.74,69.01,U,43,50.7000
L,1260902,900,421,69.58,69.74,69.01,U,44,63.3080
L,1260902,900,421,69.58,69.74,69.01,L,0,69.0300
X,1260902,900,421,69.58,69.74,69.01,68.8818
X,1260902,900,421,69.58,69.74,69.01,68.8582
K,1260902,900,421,69.58,69.74,69.01,69.0100,5
Q,1260902,900,421,69.58,69.74,69.01,68.8818,2
L,1260902,1000,422,69.35,69.66,69.23,U,0,69.6731
L,1260902,1000,422,69.35,69.66,69.23,U,1,69.1353
L,1260902,1000,422,69.35,69.66,69.23,U,2,68.8118
L,1260902,1000,422,69.35,69.66,69.23,U,3,68.7845
L,1260902,1000,422,69.35,69.66,69.23,U,4,69.8240
L,1260902,1000,422,69.35,69.66,69.23,U,5,69.1000
L,1260902,1000,422,69.35,69.66,69.23,U,6,71.5662
L,1260902,1000,422,69.35,69.66,69.23,U,7,71.0981
L,1260902,1000,422,69.35,69.66,69.23,U,8,70.6394
L,1260902,1000,422,69.35,69.66,69.23,U,9,70.5605
L,1260902,1000,422,69.35,69.66,69.23,U,10,72.8317
L,1260902,1000,422,69.35,69.66,69.23,U,11,71.1269
L,1260902,1000,422,69.35,69.66,69.23,U,12,71.2783
L,1260902,1000,422,69.35,69.66,69.23,U,13,70.8000
L,1260902,1000,422,69.35,69.66,69.23,U,14,69.9149
L,1260902,1000,422,69.35,69.66,69.23,U,15,70.0614
L,1260902,1000,422,69.35,69.66,69.23,U,16,65.2292
L,1260902,1000,422,69.35,69.66,69.23,U,17,64.3149
L,1260902,1000,422,69.35,69.66,69.23,U,18,64.0533
L,1260902,1000,422,69.35,69.66,69.23,U,19,63.8409
L,1260902,1000,422,69.35,69.66,69.23,U,20,63.1850
L,1260902,1000,422,69.35,69.66,69.23,U,21,64.2600
L,1260902,1000,422,69.35,69.66,69.23,U,22,63.6905
L,1260902,1000,422,69.35,69.66,69.23,U,23,59.0826
L,1260902,1000,422,69.35,69.66,69.23,U,24,59.6050
L,1260902,1000,422,69.35,69.66,69.23,U,25,59.0095
L,1260902,1000,422,69.35,69.66,69.23,U,26,58.8956
L,1260902,1000,422,69.35,69.66,69.23,U,27,60.5371
L,1260902,1000,422,69.35,69.66,69.23,U,28,59.6734
L,1260902,1000,422,69.35,69.66,69.23,U,29,59.7713
L,1260902,1000,422,69.35,69.66,69.23,U,30,59.6680
L,1260902,1000,422,69.35,69.66,69.23,U,31,53.3650
L,1260902,1000,422,69.35,69.66,69.23,U,32,51.9495
L,1260902,1000,422,69.35,69.66,69.23,U,33,53.3245
L,1260902,1000,422,69.35,69.66,69.23,U,34,52.6953
L,1260902,1000,422,69.35,69.66,69.23,U,35,54.9241
L,1260902,1000,422,69.35,69.66,69.23,U,36,49.9660
L,1260902,1000,422,69.35,69.66,69.23,U,37,51.4979
L,1260902,1000,422,69.35,69.66,69.23,U,38,52.2488
L,1260902,1000,422,69.35,69.66,69.23,U,39,43.0360
L,1260902,1000,422,69.35,69.66,69.23,U,40,37.9729
L,1260902,1000,422,69.35,69.66,69.23,U,41,32.4700
L,1260902,1000,422,69.35,69.66,69.23,U,42,32.1900
L,1260902,1000,422,69.35,69.66,69.23,U,43,50.5600
L,1260902,1000,422,69.35,69.66,69.23,U,44,63.2320
L,1260902,1000,422,69.35,69.66,69.23,L,0,69.3500
X,1260902,1000,422,69.35,69.66,69.23,69.1623
X,1260902,1000,422,69.35,69.66,69.23,69.1316
K,1260902,1000,422,69.35,69.66,69.23,69.1951,3
Q,1260902,1000,422,69.35,69.66,69.23,69.1623,4
L,1260902,1100,423,69.38,69.54,69.14,U,0,69.6296
L,1260902,1100,423,69.38,69.54,69.14,U,1,69.0891
L,1260902,1100,423,69.38,69.54,69.14,U,2,68.7640
L,1260902,1100,423,69.38,69.54,69.14,U,3,68.7366
L,1260902,1100,423,69.38,69.54,69.14,U,4,69.7813
L,1260902,1100,423,69.38,69.54,69.14,U,5,69.0536
L,1260902,1100,423,69.38,69.54,69.14,U,6,71.5323
L,1260902,1100,423,69.38,69.54,69.14,U,7,71.0618
L,1260902,1100,423,69.38,69.54,69.14,U,8,70.6008
L,1260902,1100,423,69.38,69.54,69.14,U,9,70.5215
L,1260902,1100,423,69.38,69.54,69.14,U,10,72.8042
L,1260902,1100,423,69.38,69.54,69.14,U,11,71.0908
L,1260902,1100,423,69.38,69.54,69.14,U,12,71.2429
L,1260902,1100,423,69.38,69.54,69.14,U,13,70.7622
L,1260902,1100,423,69.38,69.54,69.14,U,14,69.8726
L,1260902,1100,423,69.38,69.54,69.14,U,15,70.0199
L,1260902,1100,423,69.38,69.54,69.14,U,16,65.1633
L,1260902,1100,423,69.38,69.54,69.14,U,17,64.2443
L,1260902,1100,423,69.38,69.54,69.14,U,18,63.9815
L,1260902,1100,423,69.38,69.54,69.14,U,19,63.7680
L,1260902,1100,423,69.38,69.54,69.14,U,20,63.1087
L,1260902,1100,423,69.38,69.54,69.14,U,21,64.1892
L,1260902,1100,423,69.38,69.54,69.14,U,22,63.6168
L,1260902,1100,423,69.38,69.54,69.14,U,23,58.9857
L,1260902,1100,423,69.38,69.54,69.14,U,24,59.5107
L,1260902,1100,423,69.38,69.54,69.14,U,25,58.9122
L,1260902,1100,423,69.38,69.54,69.14,U,26,58.7977
L,1260902,1100,423,69.38,69.54,69.14,U,27,60.4475
L,1260902,1100,423,69.38,69.54,69.14,U,28,59.5795
L,1260902,1100,423,69.38,69.54,69.14,U,29,59.6778
L,1260902,1100,423,69.38,69.54,69.14,U,30,59.5740
L,1260902,1100,423,69.38,69.54,69.14,U,31,53.2392
L,1260902,1100,423,69.38,69.54,69.14,U,32,51.8165
L,1260902,1100,423,69.38,69.54,69.14,U,33,53.1985
L,1260902,1100,423,69.38,69.54,69.14,U,34,52.5661
L,1260902,1100,423,69.38,69.54,69.14,U,35,54.8061
L,1260902,1100,423,69.38,69.54,69.14,U,36,49.8230
L,1260902,1100,423,69.38,69.54,69.14,U,37,51.3626
L,1260902,1100,423,69.38,69.54,69.14,U,38,52.1174
L,1260902,1100,423,69.38,69.54,69.14,U,39,42.8580
L,1260902,1100,423,69.38,69.54,69.14,U,40,37.7693
L,1260902,1100,423,69.38,69.54,69.14,U,41,32.2386
L,1260902,1100,423,69.38,69.54,69.14,U,42,31.9572
L,1260902,1100,423,69.38,69.54,69.14,U,43,50.4200
L,1260902,1100,423,69.38,69.54,69.14,U,44,63.1560
L,1260902,1100,423,69.38,69.54,69.14,L,0,69.6700
X,1260902,1100,423,69.38,69.54,69.14,69.6344
K,1260902,1100,423,69.38,69.54,69.14,69.7384,4
L,1260902,1200,424,69.29,69.66,69.18,U,0,69.5861
L,1260902,1200,424,69.29,69.66,69.18,U,1,69.0429
L,1260902,1200,424,69.29,69.66,69.18,U,2,68.7162
L,1260902,1200,424,69.29,69.66,69.18,U,3,68.6886
L,1260902,1200,424,69.29,69.66,69.18,U,4,69.7386
L,1260902,1200,424,69.29,69.66,69.18,U,5,69.0073
L,1260902,1200,424,69.29,69.66,69.18,U,6,71.4984
L,1260902,1200,424,69.29,69.66,69.18,U,7,71.0256
L,1260902,1200,424,69.29,69.66,69.18,U,8,70.5622
L,1260902,1200,424,69.29,69.66,69.18,U,9,70.4825
L,1260902,1200,424,69.29,69.66,69.18,U,10,72.7766
L,1260902,1200,424,69.29,69.66,69.18,U,11,71.0546
L,1260902,1200,424,69.29,69.66,69.18,U,12,71.2075
L,1260902,1200,424,69.29,69.66,69.18,U,13,70.7244
L,1260902,1200,424,69.29,69.66,69.18,U,14,69.8304
L,1260902,1200,424,69.29,69.66,69.18,U,15,69.9784
L,1260902,1200,424,69.29,69.66,69.18,U,16,65.0974
L,1260902,1200,424,69.29,69.66,69.18,U,17,64.1738
L,1260902,1200,424,69.29,69.66,69.18,U,18,63.9096
L,1260902,1200,424,69.29,69.66,69.18,U,19,63.6951
L,1260902,1200,424,69.29,69.66,69.18,U,20,63.0325
L,1260902,1200,424,69.29,69.66,69.18,U,21,64.1184
L,1260902,1200,424,69.29,69.66,69.18,U,22,63.5432
L,1260902,1200,424,69.29,69.66,69.18,U,23,58.8887
L,1260902,1200,424,69.29,69.66,69.18,U,24,59.4164
L,1260902,1200,424,69.29,69.66,69.18,U,25,58.8149
L,1260902,1200,424,69.29,69.66,69.18,U,26,58.6998
L,1260902,1200,424,69.29,69.66,69.18,U,27,60.3579
L,1260902,1200,424,69.29,69.66,69.18,U,28,59.4855
L,1260902,1200,424,69.29,69.66,69.18,U,29,59.5843
L,1260902,1200,424,69.29,69.66,69.18,U,30,59.4800
L,1260902,1200,424,69.29,69.66,69.18,U,31,53.1133
L,1260902,1200,424,69.29,69.66,69.18,U,32,51.6835
L,1260902,1200,424,69.29,69.66,69.18,U,33,53.0725
L,1260902,1200,424,69.29,69.66,69.18,U,34,52.4369
L,1260902,1200,424,69.29,69.66,69.18,U,35,54.6882
L,1260902,1200,424,69.29,69.66,69.18,U,36,49.6800
L,1260902,1200,424,69.29,69.66,69.18,U,37,51.2274
L,1260902,1200,424,69.29,69.66,69.18,U,38,51.9859
L,1260902,1200,424,69.29,69.66,69.18,U,39,42.6800
L,1260902,1200,424,69.29,69.66,69.18,U,40,37.5657
L,1260902,1200,424,69.29,69.66,69.18,U,41,32.0073
L,1260902,1200,424,69.29,69.66,69.18,U,42,31.7244
L,1260902,1200,424,69.29,69.66,69.18,U,43,50.2800
L,1260902,1200,424,69.29,69.66,69.18,U,44,63.0800
L,1260902,1200,424,69.29,69.66,69.18,L,0,69.3717
L,1260902,1200,424,69.29,69.66,69.18,L,1,69.9900
X,1260902,1200,424,69.29,69.66,69.18,69.7682
X,1260902,1200,424,69.29,69.66,69.18,69.8490
X,1260902,1200,424,69.29,69.66,69.18,69.9797
K,1260902,1200,424,69.29,69.66,69.18,69.8843,4
Q,1260902,1200,424,69.29,69.66,69.18,69.7682,4
L,1260902,1300,425,69.59,69.65,69.26,U,0,69.6169
L,1260902,1300,425,69.59,69.65,69.26,U,1,69.5427
L,1260902,1300,425,69.59,69.65,69.26,U,2,68.9967
L,1260902,1300,425,69.59,69.65,69.26,U,3,68.6684
L,1260902,1300,425,69.59,69.65,69.26,U,4,68.6406
L,1260902,1300,425,69.59,69.65,69.26,U,5,69.6959
L,1260902,1300,425,69.59,69.65,69.26,U,6,68.9609
L,1260902,1300,425,69.59,69.65,69.26,U,7,71.4645
L,1260902,1300,425,69.59,69.65,69.26,U,8,70.9893
L,1260902,1300,425,69.59,69.65,69.26,U,9,70.5236
L,1260902,1300,425,69.59,69.65,69.26,U,10,70.4435
L,1260902,1300,425,69.59,69.65,69.26,U,11,72.7491
L,1260902,1300,425,69.59,69.65,69.26,U,12,71.0185
L,1260902,1300,425,69.59,69.65,69.26,U,13,71.1722
L,1260902,1300,425,69.59,69.65,69.26,U,14,70.6867
L,1260902,1300,425,69.59,69.65,69.26,U,15,69.7881
L,1260902,1300,425,69.59,69.65,69.26,U,16,69.9369
L,1260902,1300,425,69.59,69.65,69.26,U,17,65.0315
L,1260902,1300,425,69.59,69.65,69.26,U,18,64.1033
L,1260902,1300,425,69.59,69.65,69.26,U,19,63.8378
L,1260902,1300,425,69.59,69.65,69.26,U,20,63.6222
L,1260902,1300,425,69.59,69.65,69.26,U,21,62.9562
L,1260902,1300,425,69.59,69.65,69.26,U,22,64.0476
L,1260902,1300,425,69.59,69.65,69.26,U,23,63.4695
L,1260902,1300,425,69.59,69.65,69.26,U,24,58.7917
L,1260902,1300,425,69.59,69.65,69.26,U,25,59.3220
L,1260902,1300,425,69.59,69.65,69.26,U,26,58.7176
L,1260902,1300,425,69.59,69.65,69.26,U,27,58.6019
L,1260902,1300,425,69.59,69.65,69.26,U,28,60.2683
L,1260902,1300,425,69.59,69.65,69.26,U,29,59.3915
L,1260902,1300,425,69.59,69.65,69.26,U,30,59.4909
L,1260902,1300,425,69.59,69.65,69.26,U,31,59.3860
L,1260902,1300,425,69.59,69.65,69.26,U,32,52.9875
L,1260902,1300,425,69.59,69.65,69.26,U,33,51.5505
L,1260902,1300,425,69.59,69.65,69.26,U,34,52.9464
L,1260902,1300,425,69.59,69.65,69.26,U,35,52.3076
L,1260902,1300,425,69.59,69.65,69.26,U,36,54.5702
L,1260902,1300,425,69.59,69.65,69.26,U,37,49.5370
L,1260902,1300,425,69.59,69.65,69.26,U,38,51.0921
L,1260902,1300,425,69.59,69.65,69.26,U,39,51.8544
L,1260902,1300,425,69.59,69.65,69.26,U,40,42.5020
L,1260902,1300,425,69.59,69.65,69.26,U,41,37.3621
L,1260902,1300,425,69.59,69.65,69.26,U,42,31.7759
L,1260902,1300,425,69.59,69.65,69.26,U,43,31.4917
L,1260902,1300,425,69.59,69.65,69.26,U,44,50.1400
L,1260902,1300,425,69.59,69.65,69.26,U,45,63.0040
L,1260902,1300,425,69.59,69.65,69.26,L,0,69.6033
L,1260902,1300,425,69.59,69.65,69.26,L,1,70.3100
X,1260902,1300,425,69.59,69.65,69.26,69.5522
K,1260902,1300,425,69.59,69.65,69.26,69.6494,5
Q,1260902,1300,425,69.59,69.65,69.26,69.5522,4
L,1260902,1400,426,69.26,69.74,69.23,U,0,69.5738
L,1260902,1400,426,69.26,69.74,69.23,U,1,69.4992
L,1260902,1400,426,69.26,69.74,69.23,U,2,68.9505
L,1260902,1400,426,69.26,69.74,69.23,U,3,68.6205
L,1260902,1400,426,69.26,69.74,69.23,U,4,68.5927
L,1260902,1400,426,69.26,69.74,69.23,U,5,69.6531
L,1260902,1400,426,69.26,69.74,69.23,U,6,68.9145
L,1260902,1400,426,69.26,69.74,69.23,U,7,71.4306
L,1260902,1400,426,69.26,69.74,69.23,U,8,70.9530
L,1260902,1400,426,69.26,69.74,69.23,U,9,70.4850
L,1260902,1400,426,69.26,69.74,69.23,U,10,70.4046
L,1260902,1400,426,69.26,69.74,69.23,U,11,72.7216
L,1260902,1400,426,69.26,69.74,69.23,U,12,70.9824
L,1260902,1400,426,69.26,69.74,69.23,U,13,71.1368
L,1260902,1400,426,69.26,69.74,69.23,U,14,70.6489
L,1260902,1400,426,69.26,69.74,69.23,U,15,69.7459
L,1260902,1400,426,69.26,69.74,69.23,U,16,69.8954
L,1260902,1400,426,69.26,69.74,69.23,U,17,64.9656
L,1260902,1400,426,69.26,69.74,69.23,U,18,64.0327
L,1260902,1400,426,69.26,69.74,69.23,U,19,63.7659
L,1260902,1400,426,69.26,69.74,69.23,U,20,63.5492
L,1260902,1400,426,69.26,69.74,69.23,U,21,62.8800
L,1260902,1400,426,69.26,69.74,69.23,U,22,63.9768
L,1260902,1400,426,69.26,69.74,69.23,U,23,63.3958
L,1260902,1400,426,69.26,69.74,69.23,U,24,58.6948
L,1260902,1400,426,69.26,69.74,69.23,U,25,59.2277
L,1260902,1400,426,69.26,69.74,69.23,U,26,58.6202
