class,id,group,last_post,fwVer,fwVerTi,tiUartVer,boots_24h,posts_24h,bootReasonFlags,tifota_lastFailedVer,tifota_config_err,tiBslOkCnt,deviceState,VddAdc,meterVal
failed_cal,cdfabdd0-a637-11f1-a1a6-391af391818e,All,09/13 09:04,17037,344,344,0,2,4,0,0,1,Failed Cal,3673,0
failed_cal,ce4ed5c0-c431-11f0-9842-6d029661c338,All,09/13 08:57,17037,344,344,0,2,4,0,0,1,Failed Cal,3652,32538
failed_cal,ce577120-a0c3-11f1-a1a6-391af391818e,All,09/13 10:08,17037,344,344,0,0,20,0,0,1,Failed Cal,3657,0
failed_cal,ce6de2e0-8636-11f1-a1a6-391af391818e,All,09/13 08:29,17037,344,344,0,2,6,0,0,10,Failed Cal,3673,0
failed_cal,cee05e80-f651-11f0-b153-63024d3301e1,All,09/12 12:18,17037,344,344,0,2,4,0,0,3,Failed Cal,3646,14581
failed_cal,cee0fd20-8b72-11f1-a1a6-391af391818e,All,09/13 08:47,17037,344,344,0,2,4,0,0,25,Failed Cal,3677,0
failed_cal,cf19ced0-65bf-11f1-9333-3b2cfe68422f,Bannock MHP,09/13 09:53,17032,344,344,0,4,4,0,0,24,Failed Cal,3662,0
failed_cal,cfc23000-a63a-11f1-a1a6-391af391818e,All,09/13 03:55,17037,344,344,0,6,4,0,0,1,Failed Cal,3661,0
failed_cal,cfc344a0-a63e-11f1-a1a6-391af391818e,All,09/13 09:37,17037,344,344,0,8,4,0,0,1,Failed Cal,3660,0
failed_cal,cfee0fa0-842f-11f0-8b4a-0d0197d44616,GENII Production Failures,09/13 08:19,16185,314,314,0,2,6,0,0,1,Not Metering,3634,129511
failed_cal,d018bf50-89fd-11f1-a1a6-391af391818e,All,09/13 06:53,17037,344,344,0,2,20,0,0,5,Failed Cal,3671,0
failed_cal,d0de0350-4d71-11f1-b1bb-f3574cce671d,GENII Production Failures,09/13 10:06,16185,314,314,0,2,6,0,0,1,Not Metering,3662,0
failed_cal,d0eea4c0-9b47-11f1-a1a6-391af391818e,All,09/13 09:01,17037,344,344,0,2,20,0,0,1,Failed Cal,3668,0
failed_cal,d0fdeaf0-8ac8-11f1-a1a6-391af391818e,All,09/13 09:07,17037,344,344,0,4,4,0,0,24,Failed Cal,3670,0
failed_cal,d1031ad0-a642-11f1-a1a6-391af391818e,All,09/13 10:01,17037,344,344,0,18,4,0,0,1,Failed Cal,3633,0
failed_cal,d134bc10-846a-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 09:56,17037,344,344,0,2,20,0,0,24,Failed Cal,3669,0
failed_cal,d14c8d50-65bf-11f1-9333-3b2cfe68422f,Bannock MHP,09/13 09:17,17032,344,344,0,4,4,0,0,24,Failed Cal,3654,0
failed_cal,d1884fb0-8a0f-11f1-a1a6-391af391818e,All,09/13 08:43,17037,344,344,0,2,6,0,0,6,Failed Cal,3676,0
failed_cal,d1b3e290-a0c3-11f1-a1a6-391af391818e,All,09/13 09:31,17037,344,344,0,2,4,0,0,1,Failed Cal,3671,0
failed_cal,d1f52270-c426-11f0-9842-6d029661c338,All,09/13 09:36,17037,344,344,0,2,4,0,0,3,Failed Cal,3649,22827
failed_cal,d22f1b20-8acc-11f1-a1a6-391af391818e,All,09/13 09:51,17037,344,344,0,4,20,0,0,10,Failed Cal,3670,0
failed_cal,d2368010-a0c3-11f1-a1a6-391af391818e,All,09/13 08:56,17037,344,344,0,2,20,0,0,1,Failed Cal,3675,0
failed_cal,d254d910-a64b-11f1-a1a6-391af391818e,All,09/12 22:47,17037,344,344,0,18,4,0,0,1,Failed Cal,3646,0
failed_cal,d2f68760-0c68-11f1-8768-5551e7a34f27,All,09/13 10:17,17037,344,344,0,0,20,0,0,3,Failed Cal,3650,0
failed_cal,d30955d0-86ab-11f1-a1a6-391af391818e,Sky Stream,09/13 10:20,17055,365,365,0,86,20,0,0,27,Failed Cal,3612,0
failed_cal,d3623d50-a63e-11f1-a1a6-391af391818e,All,09/13 09:35,17037,344,344,0,8,4,0,0,1,Failed Cal,3660,0
failed_cal,d3abfb50-8ac5-11f1-a1a6-391af391818e,Aurora MHC,09/13 07:05,17037,344,344,0,2,4,0,0,14,Failed Cal,3669,0
failed_cal,d3b21fb0-848c-11f1-a1a6-391af391818e,All,09/13 08:20,17037,344,344,0,2,20,0,0,17,Failed Cal,3676,0
failed_cal,d3b3aaf0-a639-11f1-a1a6-391af391818e,All,09/13 10:16,17037,344,344,0,2,4,0,0,1,Failed Cal,3669,0
failed_cal,d3fca890-c813-11f0-9842-6d029661c338,All,09/13 07:32,17037,344,344,0,2,4,0,0,61,Failed Cal,3661,0
failed_cal,d454bf90-86c1-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 08:29,17037,344,344,0,2,4,0,0,24,Failed Cal,3676,17803
failed_cal,d458df50-8ad4-11f1-a1a6-391af391818e,All,09/13 09:34,17037,344,344,0,2,4,0,0,24,Failed Cal,3675,0
failed_cal,d46431a0-848c-11f1-a1a6-391af391818e,All,09/13 10:12,17037,344,344,0,0,20,0,0,17,Failed Cal,3675,0
failed_cal,d486a4c0-0119-11f1-8726-d3fa6d0d96af,All,09/12 12:53,17037,344,344,0,2,4,0,0,2,Failed Cal,3658,0.284
failed_cal,d49c50f0-8ad4-11f1-a1a6-391af391818e,All,09/11 08:57,17037,344,344,0,0,4,0,0,6,Failed Cal,3666,0
failed_cal,d4a7a6e0-ad3e-11f0-98a7-c3bc57f9afe3,GENII Production Failures,09/13 09:15,17037,344,344,0,8,20,0,0,2,Failed Cal,3625,38374
failed_cal,d4d66a20-86aa-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 09:34,17037,344,344,0,2,4,0,0,24,Failed Cal,3677,0
failed_cal,d4ed1550-a639-11f1-a1a6-391af391818e,All,09/13 05:28,17037,344,344,0,4,4,0,0,1,Failed Cal,3654,0
failed_cal,d4f7e620-848c-11f1-a1a6-391af391818e,All,09/13 09:03,17037,344,344,0,2,6,0,0,5,Failed Cal,3671,0
failed_cal,d50ea270-848c-11f1-a1a6-391af391818e,All,09/13 08:44,17037,344,344,0,2,6,0,0,5,Failed Cal,3670,0
failed_cal,d55da510-cf9b-11f0-9bfa-a7eff651ff22,All,09/13 10:21,17037,344,344,0,2,20,0,0,2,Failed Cal,3647,0
failed_cal,d5b8f730-a641-11f1-a1a6-391af391818e,All,09/13 06:37,17037,344,344,0,4,4,0,0,1,Failed Cal,3662,0
failed_cal,d6096be0-86aa-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 09:13,17037,344,344,0,2,4,0,0,5,Failed Cal,3671,0
failed_cal,d6788370-8ab2-11f1-a1a6-391af391818e,All,09/13 09:48,17037,344,344,0,2,20,0,0,24,Failed Cal,3677,0
failed_cal,d67a8070-8acc-11f1-a1a6-391af391818e,All,09/13 09:03,17037,344,344,0,4,6,0,0,5,Failed Cal,3663,0
failed_cal,d6823110-3ce1-11f0-8e55-b138a1c03c8e,All,09/13 10:16,17037,344,344,0,2,20,0,0,8,Failed Cal,3653,294
failed_cal,d6a45c50-8adc-11f1-a1a6-391af391818e,All,09/11 08:41,17037,344,344,0,0,4,0,0,5,Failed Cal,3655,0
failed_cal,d6e7d860-a25e-11f1-a1a6-391af391818e,All,09/12 12:04,17037,344,344,0,2,4,0,0,1,Failed Cal,3670,0
failed_cal,d6eb35e0-8ac7-11f1-a1a6-391af391818e,All,09/12 08:59,17037,344,344,0,0,20,0,0,5,Failed Cal,3668,0
failed_cal,d748b5b0-89f7-11f1-a1a6-391af391818e,All,09/13 08:35,17037,344,344,1,4,20,0,0,5,Failed Cal,3656,0
failed_cal,d76d8a70-8ab5-11f1-a1a6-391af391818e,All,09/13 10:24,17037,344,344,0,0,6,0,0,14,Failed Cal,3669,0
failed_cal,d79764b0-8643-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 08:35,17037,344,344,0,2,20,0,0,16,Failed Cal,3678,6447
failed_cal,d7ac96a0-8ab2-11f1-a1a6-391af391818e,All,09/13 09:45,17037,344,344,0,4,6,0,0,24,Failed Cal,3675,0
failed_cal,d7b10230-0c68-11f1-8768-5551e7a34f27,Round Lake MHP,09/12 11:38,17037,344,344,1,3,20,0,0,1,Failed Cal,3620,57285
failed_cal,d82c9d40-8acc-11f1-a1a6-391af391818e,All,09/13 09:55,17037,344,344,0,2,6,0,0,15,Failed Cal,3675,0
failed_cal,d838cfd0-a637-11f1-a1a6-391af391818e,All,09/13 08:43,17037,344,344,0,6,4,0,0,1,Failed Cal,3655,0
failed_cal,d841e410-701f-11f1-9333-3b2cfe68422f,All,09/12 11:46,17037,344,344,0,2,6,0,0,5,Failed Cal,3666,0
failed_cal,d8a33ae0-848c-11f1-a1a6-391af391818e,All,09/13 09:10,17037,344,344,0,2,20,0,0,9,Failed Cal,3674,0
failed_cal,d8f21ab0-59f9-11f1-b1bb-f3574cce671d,Parkwood,09/13 07:33,17078,391,391,0,4,6,0,0,4,Failed Cal,3649,8040
failed_cal,d952af20-89fa-11f1-a1a6-391af391818e,All,09/13 08:05,17037,344,344,0,2,6,0,0,24,Failed Cal,3668,0
failed_cal,d9555490-847a-11f0-8b4a-0d0197d44616,All,09/13 07:39,17037,344,344,1,4,20,0,0,24,Failed Cal,3642,2742
failed_cal,d960ae20-a23e-11f1-a1a6-391af391818e,All,09/12 09:39,17037,344,344,0,0,4,0,0,1,Failed Cal,3650,0
failed_cal,d9b9a090-a25f-11f1-a1a6-391af391818e,All,09/13 09:19,17037,344,344,1,5,20,0,0,1,Failed Cal,3672,0
failed_cal,da117a00-a25e-11f1-a1a6-391af391818e,All,09/12 12:31,17037,344,344,0,2,4,0,0,1,Failed Cal,3672,0
failed_cal,da43ecc0-a23f-11f1-a1a6-391af391818e,All,09/12 12:03,17037,344,344,0,2,4,0,0,1,Failed Cal,3667,0
failed_cal,da5aa310-87a6-11f1-a1a6-391af391818e,All,09/13 09:57,16185,314,314,0,2,4,0,0,1,Not Metering,3669,0
failed_cal,da5d4100-a638-11f1-a1a6-391af391818e,All,09/12 22:40,17037,344,344,0,2,4,0,0,1,Failed Cal,3665,0
failed_cal,da6ddda0-ad44-11f0-98a7-c3bc57f9afe3,Opekiska St Duplex,09/13 07:39,17078,391,391,0,4,6,0,0,5,Failed Cal,3630,526195
failed_cal,dabf3900-65bf-11f1-9333-3b2cfe68422f,Bannock MHP,09/13 09:02,17032,344,344,0,4,4,0,0,15,Failed Cal,3658,0
failed_cal,db18f1c0-65bf-11f1-9333-3b2cfe68422f,Bannock MHP,09/13 09:30,17032,344,344,0,4,4,0,0,24,Failed Cal,3655,0
failed_cal,db31f130-a0c9-11f1-a1a6-391af391818e,All,09/12 07:44,17037,344,344,0,0,20,0,0,1,Failed Cal,3676,0
failed_cal,db41be80-a641-11f1-a1a6-391af391818e,All,09/13 06:25,17037,344,344,0,12,20,0,0,1,Failed Cal,3651,0
failed_cal,db54b1e0-8ac4-11f1-a1a6-391af391818e,All,09/12 08:09,17037,344,344,0,0,6,0,0,7,Failed Cal,3675,0
failed_cal,dba246c0-8af2-11f1-a1a6-391af391818e,All,09/13 09:27,17037,344,344,0,2,20,0,0,8,Failed Cal,3678,0
failed_cal,dbd0ebf0-8ab2-11f1-a1a6-391af391818e,All,09/13 07:57,17037,344,344,0,4,20,0,0,24,Failed Cal,3678,0
failed_cal,dbef6b40-8ac4-11f1-a1a6-391af391818e,All,09/13 10:17,17037,344,344,0,0,20,0,0,13,Failed Cal,3672,0
failed_cal,dc096a80-a23f-11f1-a1a6-391af391818e,All,09/12 12:17,17037,344,344,0,2,4,0,0,1,Failed Cal,3666,0
failed_cal,dc150340-a23f-11f1-a1a6-391af391818e,All,09/12 12:11,17037,344,344,0,2,4,0,0,1,Failed Cal,3671,0
failed_cal,dc3ab390-a638-11f1-a1a6-391af391818e,All,09/13 09:21,17037,344,344,0,4,4,0,0,1,Failed Cal,3655,0
failed_cal,dc3cb4c0-a64b-11f1-a1a6-391af391818e,All,09/13 08:35,17037,344,344,0,4,4,0,0,1,Failed Cal,3667,0
failed_cal,dc459530-994b-11f0-b5af-5dfa9891b485,All,09/13 08:46,17037,344,344,0,2,4,0,0,1,Failed Cal,3660,6134
failed_cal,dcd93400-82e1-11f0-8b4a-0d0197d44616,Aurora MHC,09/13 07:49,17078,391,391,0,6,6,0,0,4,Failed Cal,3624,1901
failed_cal,dd609d50-3ce1-11f0-8e55-b138a1c03c8e,All,09/13 10:25,17037,344,344,0,2,20,0,0,5,Failed Cal,3659,13020
failed_cal,dde9a5a0-a644-11f1-a1a6-391af391818e,All,09/13 06:14,17037,344,344,0,6,4,0,0,1,Failed Cal,3658,0
failed_cal,ddfb2e30-848c-11f1-a1a6-391af391818e,All,09/13 09:18,17037,344,344,0,2,6,0,0,14,Failed Cal,3668,0
failed_cal,de170c60-98f4-11f0-b5af-5dfa9891b485,All,09/12 12:52,17037,344,344,0,2,4,0,0,1,Failed Cal,3647,328.016
failed_cal,de5944e0-8f85-11f0-8b4a-0d0197d44616,GENII Production Failures,09/13 08:51,16185,314,314,0,5,6,0,0,1,Not Metering,3642,50987
failed_cal,debd1ea0-848c-11f1-a1a6-391af391818e,All,09/13 09:27,17037,344,344,0,2,20,0,0,5,Failed Cal,3675,0
failed_cal,dec13150-c431-11f0-9842-6d029661c338,All,09/13 09:02,17037,344,344,0,2,4,0,0,1,Failed Cal,3654,13935
failed_cal,df2c7640-c431-11f0-9842-6d029661c338,All,09/13 09:05,17037,344,344,0,2,4,0,0,1,Failed Cal,3656,389
failed_cal,df3550e0-c426-11f0-9842-6d029661c338,Freedom MHP,09/13 06:45,17078,391,391,1,4,20,0,0,5,Failed Cal,3632,12638
failed_cal,df42f9c0-62b0-11f0-8658-7f4e94e41769,GENII Production Failures,09/13 09:16,16185,314,314,0,2,6,0,0,1,Not Metering,3638,65422
failed_cal,df4b36f0-a25e-11f1-a1a6-391af391818e,All,09/13 10:31,17037,344,344,0,0,20,0,0,1,Failed Cal,3669,0
failed_cal,dfb46050-8ab5-11f1-a1a6-391af391818e,All,09/13 08:58,17037,344,344,0,2,20,0,0,5,Failed Cal,3675,0
failed_cal,dfb8b0e0-87a6-11f1-a1a6-391af391818e,All,09/13 08:54,16185,314,314,0,2,4,0,0,1,Not Metering,3673,0
failed_cal,dfef73c0-a23e-11f1-a1a6-391af391818e,Rustic Acres MHC,09/13 09:32,17037,344,344,0,2,4,0,0,1,Failed Cal,3681,0
failed_cal,e044e910-8acc-11f1-a1a6-391af391818e,All,09/13 08:55,17037,344,344,0,2,20,0,0,24,Failed Cal,3679,0
failed_cal,e0ab97b0-a637-11f1-a1a6-391af391818e,All,09/13 08:13,17037,344,344,0,6,4,0,0,1,Failed Cal,3663,0
failed_cal,e10a5360-8ab5-11f1-a1a6-391af391818e,All,09/13 10:27,17037,344,344,0,0,20,0,0,5,Failed Cal,3674,0
failed_cal,e1282650-520e-11f0-acb1-514e01860b07,All,09/13 07:36,17037,344,344,0,1,20,0,0,1,Failed Cal,3660,0
failed_cal,e192c370-98e5-11f0-b5af-5dfa9891b485,All,09/13 08:42,17037,344,344,1,4,20,0,0,1,Failed Cal,3640,326
failed_cal,e19eccf0-f651-11f0-b153-63024d3301e1,All,09/13 07:42,17037,344,344,0,4,4,0,0,14,Failed Cal,3656,0
failed_cal,e2b6a710-a25f-11f1-a1a6-391af391818e,All,09/13 09:52,17037,344,344,0,4,20,0,0,1,Failed Cal,3673,0
failed_cal,e30f5190-a95d-11f0-98a7-c3bc57f9afe3,All,09/12 11:32,16185,314,314,0,2,6,0,0,1,Not Metering,3653,33499
failed_cal,e34fdf10-86ae-11f1-a1a6-391af391818e,All,09/13 07:21,17037,344,344,0,2,20,0,0,6,Failed Cal,3669,0
failed_cal,e38b0ae0-89f1-11f1-a1a6-391af391818e,Rustic Acres MHC,09/13 06:54,17037,344,344,0,2,20,0,0,6,Failed Cal,3676,0
failed_cal,e3f3b690-a241-11f1-a1a6-391af391818e,All,09/13 08:26,17037,344,344,0,2,20,0,0,1,Failed Cal,3671,0
failed_cal,e3f3bdf0-a23e-11f1-a1a6-391af391818e,All,09/13 08:59,17037,344,344,0,2,20,0,0,1,Failed Cal,3674,0
failed_cal,e43865f0-3a88-11f0-8e55-b138a1c03c8e,Mena Estates MHC,09/13 10:24,16185,314,314,0,0,4,0,0,10,Not Metering,3660,0
failed_cal,e449d220-65c2-11f1-9333-3b2cfe68422f,Bannock MHP,09/13 09:47,17032,344,344,0,4,4,0,0,17,Failed Cal,3653,0
failed_cal,e45586c0-8ab5-11f1-a1a6-391af391818e,All,09/13 08:15,17037,344,344,0,2,20,0,0,16,Failed Cal,3673,0
failed_cal,e5100360-a23e-11f1-a1a6-391af391818e,All,09/13 09:37,17037,344,344,0,2,20,0,0,1,Failed Cal,3675,0
failed_cal,e53bb930-a23c-11f1-a1a6-391af391818e,Rustic Acres MHC,09/13 07:38,17037,344,344,0,2,20,0,0,1,Failed Cal,3674,0
failed_cal,e56ee270-39d6-11f1-b198-172a4a9f25c9,Blue Sky Village MHC,09/13 08:06,17040,354,354,0,4,6,0,0,3,Failed Cal,3678,342.998
failed_cal,e57f98a0-a23f-11f1-a1a6-391af391818e,All,09/12 11:40,17037,344,344,0,2,20,0,0,1,Failed Cal,3670,0
failed_cal,e5be1ec0-8b76-11f1-a1a6-391af391818e,All,09/12 10:58,17037,344,344,0,2,20,0,0,35,Failed Cal,3663,0
failed_cal,e5c322b0-8ac4-11f1-a1a6-391af391818e,All,09/13 08:04,17037,344,344,0,2,20,0,0,5,Failed Cal,3671,0
failed_cal,e5c5cea0-a64b-11f1-a1a6-391af391818e,All,09/13 07:51,17037,344,344,0,4,4,0,0,1,Failed Cal,3665,0
failed_cal,e5e958b0-65bf-11f1-9333-3b2cfe68422f,Bannock MHP,09/13 09:09,17032,344,344,0,4,4,0,0,24,Failed Cal,3654,0
failed_cal,e64e4bb0-8ac4-11f1-a1a6-391af391818e,All,09/13 09:06,17037,344,344,0,2,20,0,0,15,Failed Cal,3668,0
failed_cal,e6687230-89fa-11f1-a1a6-391af391818e,All,09/13 08:03,17037,344,344,0,2,20,0,0,12,Failed Cal,3672,0
failed_cal,e6690d80-d226-11f0-b691-d965a62fa4fa,All,09/12 10:01,17037,344,344,0,2,20,0,0,23,Failed Cal,3649,0
failed_cal,e6df2e70-848c-11f1-a1a6-391af391818e,All,09/13 08:21,17037,344,344,0,2,6,0,0,15,Failed Cal,3675,0
failed_cal,e6eeb5d0-0119-11f1-8726-d3fa6d0d96af,All,09/12 12:34,17037,344,344,0,2,4,0,0,2,Failed Cal,3656,0
failed_cal,e6fea950-a636-11f1-a1a6-391af391818e,All,09/13 02:10,17037,344,344,0,5,4,0,0,1,Failed Cal,3653,0
failed_cal,e73627e0-8467-11f1-a1a6-391af391818e,All,09/13 10:16,17037,344,344,0,0,6,0,0,24,Failed Cal,3673,5
failed_cal,e7799410-89fa-11f1-a1a6-391af391818e,All,09/13 07:12,17037,344,344,0,2,20,0,0,15,Failed Cal,3681,0
failed_cal,e794b1c0-8aed-11f1-a1a6-391af391818e,All,09/12 12:05,17037,344,344,0,2,6,0,0,29,Failed Cal,3668,0
failed_cal,e82da1a0-a23f-11f1-a1a6-391af391818e,All,09/12 11:59,17037,344,344,0,2,4,0,0,1,Failed Cal,3674,0
failed_cal,e8710b00-8acc-11f1-a1a6-391af391818e,All,09/13 10:34,17037,344,344,0,0,20,0,0,5,Failed Cal,3669,0
failed_cal,e8abeeb0-a637-11f1-a1a6-391af391818e,All,09/11 10:35,17037,344,344,0,0,20,0,0,1,Failed Cal,3653,0
failed_cal,e8ef3550-8ac4-11f1-a1a6-391af391818e,All,09/13 07:55,17037,344,344,0,2,20,0,0,7,Failed Cal,3672,461.813
failed_cal,e92bc5c0-82ef-11f0-8b4a-0d0197d44616,GENII Production Failures,09/13 10:14,16185,314,314,0,0,6,0,0,1,Not Metering,3650,47703
failed_cal,e92fc5c0-82e1-11f0-8b4a-0d0197d44616,All,09/13 10:06,17037,344,344,0,2,6,0,0,24,Failed Cal,3646,8852
failed_cal,e93c20e0-a23e-11f1-a1a6-391af391818e,All,09/12 09:19,17037,344,344,0,0,4,0,0,1,Failed Cal,3669,0
failed_cal,e9764640-e641-11ef-bcd4-5bcca9a9134f,All,09/13 09:30,17037,344,344,0,2,6,0,0,24,Failed Cal,3651,7429
failed_cal,e996c400-a23e-11f1-a1a6-391af391818e,All,09/13 08:37,17037,344,344,0,1,4,0,0,1,Failed Cal,3676,0
failed_cal,e9b8c6a0-a63e-11f1-a1a6-391af391818e,All,09/13 10:06,17037,344,344,0,12,4,0,0,1,Failed Cal,3639,0
failed_cal,e9c3c530-91dc-11f1-a1a6-391af391818e,All,09/13 08:05,17037,344,344,0,2,4,0,0,2,Failed Cal,3675,0
failed_cal,e9d296d0-a0c5-11f1-a1a6-391af391818e,All,09/13 06:23,17037,344,344,0,2,20,0,0,1,Failed Cal,3681,0
failed_cal,e9fc5a30-8ab1-11f1-a1a6-391af391818e,All,09/13 07:50,17037,344,344,0,4,20,0,0,5,Failed Cal,3673,0
failed_cal,ea2587e0-8ac3-11f1-a1a6-391af391818e,All,09/13 09:33,17037,344,344,0,2,20,0,0,8,Failed Cal,3675,0
failed_cal,ea9d8480-a642-11f1-a1a6-391af391818e,All,09/13 06:29,17037,344,344,0,8,4,0,0,1,Failed Cal,3649,0
failed_cal,eacc24b0-a639-11f1-a1a6-391af391818e,All,09/13 09:39,17037,344,344,0,8,4,0,0,1,Failed Cal,3666,0
failed_cal,eb156c90-d504-11ef-b247-3918401509a2,Roosevelt MHC,09/13 05:15,17080,392,392,3,5,20,0,0,1,Failed Cal,3653,10769
failed_cal,eb3fa640-a0c3-11f1-a1a6-391af391818e,All,09/13 09:59,17037,344,344,0,0,4,0,0,1,Failed Cal,3675,0
failed_cal,eb43aab0-8534-11f1-a1a6-391af391818e,All,09/13 09:06,17037,344,344,0,2,20,0,0,24,Failed Cal,3671,0
failed_cal,eb5fa7b0-a23f-11f1-a1a6-391af391818e,All,09/12 12:11,17037,344,344,0,2,4,0,0,1,Failed Cal,3668,0
failed_cal,eb7483a0-5223-11f0-acb1-514e01860b07,Piney Park,09/13 08:21,17078,391,391,1,8,20,0,0,6,Failed Cal,3548,13396
failed_cal,ebac3d00-8ac5-11f1-a1a6-391af391818e,All,09/13 08:24,17037,344,344,0,2,6,0,0,6,Failed Cal,3673,0
failed_cal,ebb80ba0-89fb-11f1-a1a6-391af391818e,All,09/13 07:52,17037,344,344,0,2,20,0,0,24,Failed Cal,3677,0
failed_cal,ec34b810-62c6-11f0-8658-7f4e94e41769,All,09/13 08:50,17037,344,344,0,2,20,0,0,5,Failed Cal,3655,0
failed_cal,ec894c00-8ac4-11f1-a1a6-391af391818e,All,09/13 07:26,17037,344,344,0,2,20,0,0,5,Failed Cal,3665,0
failed_cal,ec8bcba0-a23f-11f1-a1a6-391af391818e,All,09/12 12:22,17037,344,344,0,2,4,0,0,1,Failed Cal,3675,0
failed_cal,ec8ec6d0-a63a-11f1-a1a6-391af391818e,All,09/13 06:46,17037,344,344,0,6,4,0,0,1,Failed Cal,3658,0
failed_cal,ecb761f0-a25f-11f1-a1a6-391af391818e,All,09/13 10:20,17037,344,344,0,2,4,0,0,1,Failed Cal,3680,0
failed_cal,ecce60c0-8ac3-11f1-a1a6-391af391818e,All,09/13 08:03,17037,344,344,0,2,6,0,0,11,Failed Cal,3671,0
failed_cal,ed20ae10-a23e-11f1-a1a6-391af391818e,All,09/13 08:08,17037,344,344,0,2,4,0,0,1,Failed Cal,3667,0
failed_cal,edd7b420-89f7-11f1-a1a6-391af391818e,All,09/13 07:49,17037,344,344,0,2,20,0,0,11,Failed Cal,3671,0
failed_cal,ee4f1280-8ab1-11f1-a1a6-391af391818e,All,09/13 08:24,17037,344,344,0,2,20,0,0,6,Failed Cal,3669,0
failed_cal,ee5b04e0-ad40-11f0-98a7-c3bc57f9afe3,Steve Katz 4plex 5YR,09/13 07:54,17028,341,341,0,2,6,0,0,1,Failed Cal,3652,0
failed_cal,ef502d90-a636-11f1-a1a6-391af391818e,All,09/12 21:59,17037,344,344,0,2,4,0,0,1,Failed Cal,3671,0
failed_cal,efc55160-8467-11f1-a1a6-391af391818e,All,09/13 09:34,17037,344,344,0,4,20,0,0,24,Failed Cal,3672,0
failed_cal,efe9a870-a13d-11f0-b5af-5dfa9891b485,All,09/13 10:18,16185,314,314,0,2,6,0,0,1,Not Metering,3651,0
failed_cal,f0422750-a639-11f1-a1a6-391af391818e,All,09/13 10:23,17037,344,344,0,4,20,0,0,1,Failed Cal,3658,0
failed_cal,f0e13240-8ab5-11f1-a1a6-391af391818e,All,09/13 07:45,17037,344,344,0,4,20,0,0,5,Failed Cal,3663,0
failed_cal,f0e5c330-62a9-11f0-8658-7f4e94e41769,GENII Production Failures,09/12 12:53,17078,391,391,2,10,6,0,0,7,Failed Cal,3593,136282
failed_cal,f0e723b0-a0c4-11f1-a1a6-391af391818e,All,09/13 07:47,17037,344,344,0,4,20,0,0,1,Failed Cal,3680,0
failed_cal,f0f7f1a0-4cc7-11f1-b1bb-f3574cce671d,Haven MHP,09/13 04:34,16131,296,,0,1,6,0,0,,Not Metering,3673,0
failed_cal,f13c3450-a23f-11f1-a1a6-391af391818e,All,09/12 12:22,17037,344,344,0,2,4,0,0,1,Failed Cal,3674,0
failed_cal,f15f60f0-a0c4-11f1-a1a6-391af391818e,All,09/12 08:26,17037,344,344,0,0,20,0,0,1,Failed Cal,3677,0
failed_cal,f2260e50-8ab5-11f1-a1a6-391af391818e,All,09/13 08:15,17037,344,344,0,2,20,0,0,5,Failed Cal,3674,0
failed_cal,f27316b0-8ad2-11f1-a1a6-391af391818e,Aurora MHC,09/13 09:28,17037,344,344,0,2,4,0,0,24,Failed Cal,3675,0
failed_cal,f2e76a30-86de-11f1-a1a6-391af391818e,All,09/13 09:41,17037,344,344,0,2,6,0,0,6,Failed Cal,3674,0
failed_cal,f307e310-8534-11f1-a1a6-391af391818e,All,09/13 09:28,17037,344,344,0,2,6,0,0,6,Failed Cal,3666,0
failed_cal,f30a78f0-d504-11ef-b247-3918401509a2,GENII Production Failures,09/13 08:10,16185,314,314,0,4,6,0,0,1,Not Metering,3632,13426
failed_cal,f3143f20-8534-11f1-a1a6-391af391818e,All,09/13 09:12,17037,344,344,0,2,20,0,0,14,Failed Cal,3673,0
failed_cal,f33afed0-d504-11ef-b247-3918401509a2,Chickadee Lane MHC,09/13 07:13,16185,314,314,0,2,4,0,0,3,Not Metering,3645,2835
failed_cal,f36d0630-cf70-11ef-8f43-73c96c0de66f,Parkwood,09/13 07:20,17078,391,391,0,4,6,0,0,4,Failed Cal,3633,47205
failed_cal,f3bc17e0-8534-11f1-a1a6-391af391818e,All,09/13 08:45,17037,344,344,0,4,6,0,0,16,Failed Cal,3677,0
failed_cal,f42b9de0-a636-11f1-a1a6-391af391818e,All,09/13 05:37,17037,344,344,0,4,4,0,0,1,Failed Cal,3668,0
failed_cal,f4a30410-cf9b-11f0-9bfa-a7eff651ff22,Kay Bee Mobile Villa MHP,09/12 14:29,17078,391,391,2,12,6,0,0,3,Failed Cal,3689,120828
failed_cal,f4c1e110-0c80-11f1-8768-5551e7a34f27,All,09/13 07:34,16185,314,314,0,2,4,0,0,1,Not Metering,3644,0
failed_cal,f52ccfa0-89fa-11f1-a1a6-391af391818e,All,09/13 08:37,17037,344,344,0,2,20,0,0,13,Failed Cal,3677,0
failed_cal,f554aa50-89f7-11f1-a1a6-391af391818e,All,09/13 08:08,17037,344,344,0,2,6,0,0,15,Failed Cal,3664,0
failed_cal,f5642a90-603d-11f1-89ca-a986714faa23,All,09/12 12:37,362,209,344,0,1,6,0,0,2,Not Metering,3659,0
