id,name,group,lastPost,fwVer,fwVerTi,deviceState,blank,captureDuration,tofA,tnormStddev,tnormMasd,gain,env,upamp,gatedAggs,tiAggCount,meterVal,failedCal,bBootCount,tiParked,tiWdReset,sfHeld,margin_us
429c9f80-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:03,17088,391,Metering,36,15,39366352,200,269,28,38,348,83619,84284,17841.383,false,59,0,0,0,3.37
42bb2400-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:35,17088,391,Metering,32,15,35131272,267,80,23,38,1054,41556,81978,20998.688,false,33,0,0,0,3.13
42bf90d0-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:39,17088,391,Metering,38,15,41107812,489,212,23,38,1006,83866,85373,15905.509,false,55,0,0,0,3.11
42ee2d50-4cd0-11f1-b1bb-f3574cce671d,?,All,09/16 07:40,17088,391,Metering,33,15,37486824,97,132,41,46,886,78682,81612,8151.04,false,26,0,0,0,4.49
43060fb0-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:21,17088,391,Metering,32,15,36456628,124,169,47,46,902,77331,79842,50063.664,false,40,0,0,0,4.46
43370ac0-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:44,17088,391,Metering,25,15,35469456,983,243,48,50,976,75334,83153,147120.531,false,40,0,0,0,10.47
4383cb30-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:17,17088,391,Metering,38,15,40769928,64,60,23,42,855,71948,82531,44679.695,false,31,0,0,0,2.77
4397c440-98a9-11f0-b5af-5dfa9891b485,?,GENII Production Failures,09/16 11:36,17088,391,Calibrating,33,30,36681620,0,0,40,30,30,0,0,1256,false,86,0,0,0,3.68
44122880-26a7-11f0-8272-45e3ef110760,?,All,09/17 08:10,17088,391,Calibrating,25,30,24805230,0,0,40,30,25,0,0,5595,false,28,0,0,0,-0.19
4434beb0-cfab-11f0-9bfa-a7eff651ff22,?,All,09/16 09:42,17088,391,Calibrating,25,30,0,0,0,40,30,30,0,0,2356,false,13,0,0,0,
4511c200-8ac8-11f1-a1a6-391af391818e,?,All,09/16 07:45,17088,391,Calibrating,25,30,0,0,0,40,30,29,0,0,0,false,24,0,0,0,
45ad5320-d4c8-11f0-b691-d965a62fa4fa,?,103 West Broadway,09/16 11:06,17088,391,Calibrating,25,25,40154156,0,0,40,30,36,0,0,6386,false,95,0,0,0,15.15
45db10d0-98e6-11f0-b5af-5dfa9891b485,?,GENII Production Failures,09/16 11:37,17088,391,Failed Cal,30,30,36295480,0,0,55,30,115,0,0,27426,true,96,0,0,0,6.30
463790d0-f8ae-11f0-b153-63024d3301e1,?,All,09/17 04:26,17088,391,Failed Cal,25,30,24885678,0,0,55,30,129,0,0,3096,true,23,0,0,0,-0.11
465db3e0-a0ca-11f1-a1a6-391af391818e,?,All,09/17 07:37,17088,391,Failed Cal,25,30,None,0,0,55,30,104,0,0,0,true,27,0,0,0,
46848810-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/16 09:23,17088,391,Metering,37,15,40266568,139,1139,43,42,372,53,4597,99024.273,false,32,0,0,0,3.27
46b16470-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:55,17088,391,Metering,37,15,40394256,166,236,52,30,1100,5,54,23738.016,false,37,0,0,0,3.39
46d601e0-8ab5-11f1-a1a6-391af391818e,?,All,09/16 07:50,17088,391,Calibrating,25,30,24815370,0,0,40,30,31,0,0,0,false,29,0,0,0,-0.18
4725db10-3cf6-11f0-8e55-b138a1c03c8e,?,Holly Tree MHP,09/17 08:03,17088,391,Metering,37,15,0,1298,66,25,38,940,322,370,2833,false,12,0,0,0,
47575ee0-c7bd-11f0-9842-6d029661c338,?,Riverview Apartments MF,09/17 07:06,17088,391,Calibrating,30,30,None,0,0,40,30,22,0,0,0,false,33,0,0,0,
481c8d30-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:04,17088,391,Metering,36,15,40176156,29,34,24,46,857,82672,82721,347,false,33,0,0,0,4.18
48434f10-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:22,17088,391,Calibrating,0,0,39755616,0,47,40,30,0,42644,42718,37018.02,false,40,0,30,0,39.76
48734410-8aea-11f1-a1a6-391af391818e,?,All,09/16 09:19,17088,391,Calibrating,25,30,None,0,0,40,30,23,0,0,0,false,25,0,0,0,
4a120080-c7b0-11ef-8f43-73c96c0de66f,?,The Oaks MHC,09/17 04:50,17088,391,Metering,37,15,39609940,52,79,33,34,513,14,57,4278,false,24,0,0,0,2.61
4a2cbff0-e0d4-11ef-a5fd-a97d57576080,?,The Oaks MHC,09/17 04:11,17088,391,Metering,36,15,38345992,66,81,28,34,356,30,56,57556,false,21,0,0,0,2.35
4afb0ac0-8ac6-11f1-a1a6-391af391818e,?,All,09/16 09:40,17088,391,Calibrating,25,30,24749032,0,0,40,30,23,0,0,0,false,23,0,0,0,-0.25
4b2e23c0-5483-11f1-b1bb-f3574cce671d,?,Parkwood,09/17 07:15,17088,391,Calibrating,30,30,0,0,0,40,30,34,0,0,0,false,35,0,0,0,
4b302cf0-89f4-11f1-a1a6-391af391818e,?,All,09/17 07:12,17088,391,Failed Cal,25,30,None,0,0,55,30,108,0,0,0,true,36,0,0,0,
4c59a660-c78b-11ef-8f43-73c96c0de66f,?,The Oaks MHC,09/17 05:31,17088,391,Metering,36,15,39684652,158,285,33,38,679,2,51,40923,false,24,0,0,0,3.68
4ca317e0-9fd6-11f0-b5af-5dfa9891b485,?,Carolina Springs MHP,09/16 09:06,17088,391,Calibrating,33,30,0,0,0,40,30,28,0,0,18636,false,44,0,0,0,
4ca93050-01ff-11f0-92a4-09772dfb61f8,?,The Oaks MHC,09/17 05:47,17088,391,Metering,32,15,35408204,112,118,43,38,926,7,54,89,false,27,0,0,0,3.41
4ce54250-9a36-11f0-b5af-5dfa9891b485,?,Holly Tree MHP,09/17 06:46,17088,391,Metering,33,15,36512832,133,846,25,38,933,73712,76104,23422.232,false,38,0,0,0,3.51
4d44e460-ad43-11f0-98a7-c3bc57f9afe3,?,All,09/16 11:10,17088,391,Metering,26,15,29299548,99,181,41,50,866,3,55,53221,false,85,0,0,0,3.30
4d898f80-8b63-11f1-a1a6-391af391818e,?,All,09/17 07:18,17088,391,Calibrating,25,30,0,0,0,40,30,28,0,0,0,false,27,0,0,0,
4db5e6a0-39d5-11f1-b198-172a4a9f25c9,?,Rustic Acres MHC,09/17 07:46,17088,391,Metering,33,15,35928260,21,45,26,42,836,6,52,7520,false,42,0,0,0,2.93
4ea06140-ad39-11f0-98a7-c3bc57f9afe3,?,All,09/16 08:47,17088,391,Calibrating,25,30,0,0,0,40,30,23,0,0,0,false,35,0,0,0,
4f5050b0-86cc-11f1-a1a6-391af391818e,?,Smitty's MHP,09/17 08:12,17088,391,Metering,27,15,29636862,109,125,43,42,875,71815,79160,5161.285,false,31,0,0,0,2.64
4f6f2ab0-d21f-11f0-b691-d965a62fa4fa,?,Crystal Acres MHC,09/17 07:38,17088,391,Calibrating,0,0,0,0,36,40,30,0,87050,87538,157161,false,19,0,69,0,
4fac4140-0c97-11f1-8768-5551e7a34f27,?,Holly Tree MHP,09/17 06:58,17088,391,Metering,33,15,36205856,517,271,28,38,762,46890,81872,7816.985,false,77,0,0,0,3.21
50b43b60-0c97-11f1-8768-5551e7a34f27,?,All,09/16 06:55,17088,391,Calibrating,25,30,0,0,0,40,30,26,0,0,0,false,39,0,0,0,
50f805c0-8ac8-11f1-a1a6-391af391818e,?,All,09/16 08:03,17088,391,Calibrating,25,30,24841252,0,0,40,30,30,0,0,0,false,29,0,0,0,-0.16
50fab970-8468-11f1-a1a6-391af391818e,?,All,09/16 09:53,17088,391,Failed Cal,25,30,24801700,0,0,55,30,93,0,0,651,true,32,0,0,0,-0.20
512ac4b0-89fb-11f1-a1a6-391af391818e,?,All,09/17 08:07,17088,391,Calibrating,25,30,24763912,0,0,40,30,22,0,0,0,false,24,0,0,0,-0.24
515bff10-8ac5-11f1-a1a6-391af391818e,?,All,09/17 08:23,17088,391,Failed Cal,25,30,24707364,0,0,55,30,109,0,0,0,true,22,0,0,0,-0.29
51756f40-8431-11f0-8b4a-0d0197d44616,?,All,09/16 09:32,17088,391,Metering,33,15,0,50,74,28,34,911,89530,89651,4426.018,false,74,0,0,0,
5240eaf0-26ce-11f0-8272-45e3ef110760,?,All,09/17 07:30,17088,391,Calibrating,25,30,0,0,0,40,30,33,0,0,0,false,14,0,0,0,
53c2d000-26ce-11f0-8272-45e3ef110760,?,The Oaks MHC,09/17 04:26,17088,391,Failed Cal,36,15,38741792,0,0,52,54,1030,0,0,20748,true,56,0,0,0,2.74
54e68f80-26ce-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 06:56,17088,391,Metering,33,15,36200212,834,316,24,34,916,155195,167222,42997.453,false,50,0,0,0,3.20
55577840-87a7-11f1-a1a6-391af391818e,?,Shirlee's MHP,09/16 11:39,17088,391,Metering,32,15,36013628,31,37,26,38,907,52,52,4003,false,34,0,0,0,4.01
559e02a0-a0cb-11f1-a1a6-391af391818e,?,All,09/16 08:25,17088,391,Calibrating,25,30,None,0,0,40,30,22,0,0,0,false,23,0,0,0,
56aaa610-8436-11f0-8b4a-0d0197d44616,?,Ponderosa MHC,09/16 11:43,17088,391,Failed Cal,30,15,29198680,0,0,52,30,281,0,0,97295,true,136,0,0,0,-0.80
56b76700-0c90-11f1-8768-5551e7a34f27,?,All,09/16 09:58,17088,391,Failed Cal,25,30,37048340,0,0,55,30,757,0,0,34,true,17,0,0,0,12.05
57136cb0-8b63-11f1-a1a6-391af391818e,?,All,09/17 07:36,17088,391,Failed Cal,25,30,24749996,0,0,55,30,184,0,0,0,true,34,0,0,0,-0.25
5749c500-65be-11f1-9333-3b2cfe68422f,?,Bannock MHP,09/16 11:41,17088,391,Metering,26,15,28671624,335,324,37,38,823,12,65,762,false,52,0,0,0,2.67
57792140-26ce-11f0-8272-45e3ef110760,?,Arizona Manor,09/16 12:50,17088,391,Failed Cal,30,30,36675940,0,0,55,30,109,0,0,32277,true,50,0,0,0,6.68
579a7e70-4b22-11f1-bc16-b52012ce6db2,?,Kay Bee Mobile Villa MHP,09/16 10:01,17088,391,Calibrating,31,15,37825528,0,0,28,30,293,0,0,44980,false,41,0,0,0,6.83
57dc6550-e111-11ef-a5fd-a97d57576080,?,The Oaks MHC,09/17 05:05,17088,391,Metering,36,15,39047788,81,116,38,54,811,5,53,108438,false,25,0,0,0,3.05
57e2ece0-86dd-11f1-a1a6-391af391818e,?,Smitty's MHP,09/17 08:21,17088,391,Metering,34,15,36700424,1872,403,30,34,943,13684,86525,23459.014,false,27,0,0,0,2.70
580d4c70-89f7-11f1-a1a6-391af391818e,?,All,09/17 07:08,17088,391,Calibrating,25,30,8304270,0,0,40,30,35,0,0,0,false,25,0,0,0,-16.70
584e91c0-8ad4-11f1-a1a6-391af391818e,?,All,09/17 08:14,17088,391,Failed Cal,25,30,24752386,0,0,55,30,116,0,0,0,true,25,0,0,0,-0.25
585f74b0-8b63-11f1-a1a6-391af391818e,?,All,09/16 08:30,17088,391,Failed Cal,25,30,0,0,0,55,30,117,0,0,0,true,29,0,0,0,
5a24cae0-9b47-11f1-a1a6-391af391818e,?,All,09/17 07:38,17088,391,Calibrating,25,30,None,0,0,40,30,54,0,0,0,false,17,0,0,0,
5a5bcd50-87a7-11f1-a1a6-391af391818e,?,Shirlee's MHP,09/16 09:23,17088,391,Metering,25,15,29117100,312,267,48,34,782,25,89,3682,false,37,0,0,0,4.12
5a88f7d0-87a7-11f1-a1a6-391af391818e,?,Shirlee's MHP,09/16 10:21,17088,391,Metering,27,15,29909534,111,150,41,38,864,10,56,1619,false,29,0,0,0,2.91
5ae05030-0c90-11f1-8768-5551e7a34f27,?,Pleasant Acres,09/16 11:24,17088,391,Metering,33,15,36647104,27,34,28,42,901,80209,80788,6315,false,58,0,0,0,3.65
5b8a2ab0-3d8d-11f0-8e55-b138a1c03c8e,?,Oak Forest Estate MHC,09/16 06:42,17088,391,Calibrating,29,15,31541616,0,0,40,30,127,0,0,14660,false,43,0,0,0,2.54
5bcbb420-3f31-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/17 07:18,17088,391,Calibrating,0,0,40703664,0,48,40,30,0,40045,43308,7287.044,false,23,0,28,0,40.70
5bed5e90-8384-11f0-8b4a-0d0197d44616,?,Ponderosa MHC,09/17 07:50,17088,391,Calibrating,30,30,26124244,0,0,40,30,262,0,0,96077,false,90,0,0,0,-3.88
5d5763c0-c7bd-11f0-9842-6d029661c338,?,Riverview Apartments MF,09/17 07:20,17088,391,Calibrating,30,30,None,0,0,40,30,29,0,0,0,false,38,0,0,0,
5d6e2530-86dd-11f1-a1a6-391af391818e,?,Smitty's MHP,09/17 07:53,17088,391,Metering,33,15,36353076,5951,1328,23,42,683,54528,75568,15550.95,false,25,0,0,0,3.35
5e079360-e4d0-11ef-a76f-4d93d4a482f0,?,The Oaks MHC,09/17 04:09,17088,391,Metering,41,15,38904744,125,173,43,42,1016,10,69,11425.022,false,23,0,0,0,-2.10
5e41ee40-4d69-11f1-b1bb-f3574cce671d,?,Oakwood MHP,09/16 09:35,17088,391,Calibrating,25,30,28945004,0,0,40,30,27,0,0,880,false,32,0,0,0,3.95
5e8e2d60-a971-11f0-98a7-c3bc57f9afe3,?,Crystal Acres MHC,09/17 08:24,17088,391,Calibrating,30,30,34211868,60,106,32,30,379,0,37,808,false,33,0,0,0,4.21
5f639a10-89f2-11f1-a1a6-391af391818e,?,Aurora MHC,09/16 07:40,17088,391,Metering,33,15,36501448,279,339,26,46,939,160961,172273,9.293,false,28,0,0,0,3.50
5f73eb20-65be-11f1-9333-3b2cfe68422f,?,Bannock MHP,09/16 10:05,17088,391,Metering,33,15,36360892,30,103,31,38,826,0,54,6499.011,false,51,0,0,0,3.36
61efb090-c7bd-11f0-9842-6d029661c338,?,All,09/16 06:43,17088,391,Calibrating,25,30,None,0,0,40,30,28,0,0,0,false,18,0,0,0,
626d0930-f186-11f0-8900-8bd481ce9a44,?,Johnson's Trailer Park,09/17 07:11,17088,391,Metering,30,15,30119448,585,663,52,38,321,37902,47403,251.908,false,35,0,0,0,0.12
627f6590-84a2-11f0-8b4a-0d0197d44616,?,Lafountaine MHC,09/16 09:09,17088,391,Calibrating,25,30,0,0,0,40,30,103,0,0,32371,false,60,0,0,0,
62f3d240-84a2-11f0-8b4a-0d0197d44616,?,Ponderosa MHC,09/16 09:28,17088,391,Calibrating,30,30,37446196,0,0,40,30,23,0,0,15710,false,113,0,0,0,7.45
6372c5f0-9e6f-11f0-b5af-5dfa9891b485,?,Holly Tree MHP,09/16 07:02,17088,391,Metering,33,15,36862000,342,66,34,50,834,74923,76370,10447.702,false,39,0,0,0,3.86
639de2e0-a642-11f1-a1a6-391af391818e,?,Aurora MHC,09/16 08:35,17088,391,Metering,33,15,36439244,69,57,33,38,907,174559,179392,193.715,false,27,0,0,0,3.44
64577640-666c-11f0-8658-7f4e94e41769,?,The Oaks MHC,09/17 06:21,17088,391,Metering,36,15,38941552,134,228,47,34,1726,0,48,16786,false,30,0,0,0,2.94
64e9de90-5c21-11f0-9fcd-87e94e720126,?,The Oaks MHC,09/17 05:22,17088,391,Metering,34,15,36863520,187,166,28,42,898,47,53,7639,false,30,0,0,0,2.86
65534760-3f31-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/16 07:47,17088,391,Metering,33,15,36523028,43,83,26,38,887,2,51,1314,false,23,0,0,0,3.52
658b3ad0-9b48-11f1-a1a6-391af391818e,?,All,09/17 06:59,17088,391,Failed Cal,25,30,None,0,0,55,30,116,0,0,0,true,13,0,0,0,
65d805a0-a971-11f0-98a7-c3bc57f9afe3,?,Broadway MHP DesMoines,09/16 07:48,17088,391,Failed Cal,25,30,0,0,0,55,30,100,0,0,0,true,44,0,0,0,
66039b20-65be-11f1-9333-3b2cfe68422f,?,All,09/16 09:58,17088,391,Failed Cal,25,30,0,0,0,55,30,86,0,0,0,true,57,0,0,0,
66c10830-3f31-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/16 09:14,17088,391,Metering,32,15,36044056,30,158,29,46,862,0,50,10246.026,false,23,0,0,0,4.04
66cf6590-d4c1-11f0-b691-d965a62fa4fa,?,All,09/16 11:28,17088,391,Failed Cal,25,30,0,0,0,55,30,82,0,0,48251,true,51,0,0,0,
676f5960-4d02-11f1-b1bb-f3574cce671d,?,Pace East,09/16 11:31,17088,391,Calibrating,35,15,41316664,0,0,28,30,326,0,0,985,false,50,0,0,0,6.32
68755e70-65be-11f1-9333-3b2cfe68422f,?,Bannock MHP,09/16 11:53,17088,391,Metering,33,15,36257896,33,42,26,34,879,47,51,3500,false,56,0,0,0,3.26
693626e0-3f31-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/16 07:05,17088,391,Metering,33,15,35545584,37,31,26,30,882,76813,83388,4982.351,false,27,0,0,0,2.55
698bc6b0-0c49-11f1-8768-5551e7a34f27,?,Roosevelt MHC,09/16 10:59,17088,391,Calibrating,30,30,0,0,0,40,30,31,0,0,140,false,51,0,0,0,
69b970a0-9b47-11f1-a1a6-391af391818e,?,All,09/16 06:42,17088,391,Failed Cal,25,30,None,0,0,55,30,91,0,0,0,true,16,0,0,0,
6ac72500-a971-11f0-98a7-c3bc57f9afe3,?,Crystal Acres MHC,09/17 07:19,17088,391,Metering,33,15,38968024,60,57,39,34,1060,80530,80783,9747.083,false,35,0,0,0,5.97
6adc7b80-8aee-11f1-a1a6-391af391818e,?,All,09/17 07:21,17088,391,Calibrating,25,30,24853262,0,0,40,30,101,0,0,0,false,33,0,0,0,-0.15
6b83c370-89fb-11f1-a1a6-391af391818e,?,All,09/16 06:51,17088,391,Calibrating,25,30,0,0,0,40,30,32,0,0,0,false,28,0,0,0,
6bbc6c60-4d02-11f1-b1bb-f3574cce671d,?,All,09/16 07:57,17088,391,Calibrating,25,30,0,0,0,40,30,27,0,0,0,false,33,0,0,0,
6c9a5940-8420-11f0-8b4a-0d0197d44616,?,All,09/16 09:30,17088,391,Calibrating,25,30,0,0,0,40,30,21,0,0,7400,false,3221,0,0,0,
6cc25ac0-a261-11f1-a1a6-391af391818e,?,All,09/16 11:52,17088,391,Calibrating,25,30,None,0,0,40,30,31,0,0,0,false,17,0,0,0,
6cc30a60-e313-11ef-a5fd-a97d57576080,?,The Oaks MHC,09/17 05:10,17088,391,Metering,42,15,39216932,75,78,38,42,910,11,53,79882,false,24,0,0,0,-2.78
6ceec550-84e5-11f0-8b4a-0d0197d44616,?,All,09/16 08:04,17088,391,Metering,40,15,41281824,53,63,30,50,907,73960,78891,227773.547,false,99,0,0,0,1.28
6d4fb020-8ac7-11f1-a1a6-391af391818e,?,All,09/16 09:56,17088,391,Failed Cal,25,30,24702272,0,0,55,30,114,0,0,0,true,26,0,0,0,-0.30
6de33ac0-269b-11f0-8272-45e3ef110760,?,Aurora MHC,09/16 08:39,17088,391,Metering,33,15,0,119,156,48,38,1024,160517,170283,63611.863,false,151,0,0,0,
6e008030-3f31-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/16 07:49,17088,391,Metering,36,15,39197896,32,42,23,38,934,16,79,704,false,23,0,0,0,3.20
6e2587a0-3504-11f0-8e55-b138a1c03c8e,?,The Oaks MHC,09/17 03:59,17088,391,Metering,37,15,42203768,75,96,33,42,306,19,59,21096,false,49,0,0,0,5.20
6e61b720-86bb-11f1-a1a6-391af391818e,?,Smitty's MHP,09/17 08:23,17088,391,Failed Cal,34,15,0,0,0,52,54,509,0,0,0,true,47,0,0,0,
6eeb25f0-8aee-11f1-a1a6-391af391818e,?,All,09/15 09:46,17088,391,Failed Cal,25,30,0,0,0,55,30,100,0,0,0,true,27,0,0,0,
6f0acba0-5c21-11f0-9fcd-87e94e720126,?,Aurora MHC,09/16 06:45,17088,391,Failed Cal,25,30,30429256,0,0,55,30,116,0,0,33162,true,77,0,0,0,5.43
6f6d8080-98e7-11f0-b5af-5dfa9891b485,?,All,09/16 07:10,17088,391,Failed Cal,25,30,36502008,0,0,55,30,107,0,0,42701,true,13,0,0,0,11.50
6fcf90b0-9976-11f0-b5af-5dfa9891b485,?,All,09/16 09:34,17088,391,Failed Cal,25,30,0,0,0,55,30,110,0,0,0,true,13,0,0,0,
7175fe70-269b-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:03,17088,391,Metering,32,15,36132040,714,245,37,42,891,43501,84750,356374.625,false,37,0,0,0,4.13
7250b790-8acc-11f1-a1a6-391af391818e,?,All,09/16 08:09,17088,391,Calibrating,25,30,0,0,0,40,30,23,0,0,0,false,26,0,0,0,
73649970-849d-11f0-8b4a-0d0197d44616,?,All,09/16 12:20,17088,391,Calibrating,25,30,30951884,0,0,40,30,27,0,0,12877,false,73,0,0,0,5.95
7384feb0-fe2b-11f0-8726-d3fa6d0d96af,?,All,09/17 07:21,17088,391,Failed Cal,25,30,0,0,0,55,30,467,0,0,0,true,24,0,0,0,
73fd34d0-9976-11f0-b5af-5dfa9891b485,?,All,09/16 11:37,17088,391,Calibrating,25,30,36710656,0,0,40,30,0,0,0,209338,false,11,0,0,0,11.71
7450d310-9976-11f0-b5af-5dfa9891b485,?,TI Fota Failure,09/16 11:30,17088,391,Metering,36,15,36050028,71,95,39,34,968,259162,259321,156.045,false,167,0,0,0,0.05
745f1d90-ad43-11f0-98a7-c3bc57f9afe3,?,Backwater MHC,09/17 06:44,17088,391,Calibrating,0,0,0,0,200,40,30,0,27373,29808,27439.445,false,45,0,39,0,
746591e0-a940-11f0-98a7-c3bc57f9afe3,?,Crystal Acres MHC,09/16 07:08,17088,391,Metering,36,15,39357864,871,189,47,42,2366,24473,24904,14421.369,false,54,0,39,0,3.36
7499acb0-25d7-11f0-8272-45e3ef110760,?,All,09/16 10:01,17088,391,Failed Cal,25,30,0,0,0,55,30,155,0,0,0,true,22,0,0,0,
751f9740-a939-11f0-98a7-c3bc57f9afe3,?,Dorr Drive MHP,09/17 07:25,17088,391,Calibrating,25,30,29237078,0,0,40,30,0,0,0,151144,false,249,0,0,0,4.24
75a7d5e0-a940-11f0-98a7-c3bc57f9afe3,?,Crystal Acres MHC,09/17 07:18,17088,391,Metering,33,15,39323716,95,116,42,30,1016,64705,68585,48959.191,false,38,0,9,0,6.32
767e71d0-8ac3-11f1-a1a6-391af391818e,?,All,09/16 09:21,17088,391,Failed Cal,25,30,0,0,0,55,30,117,0,0,0,true,25,0,0,0,
77d78140-01f6-11f0-92a4-09772dfb61f8,?,The Oaks MHC,09/17 03:20,17088,391,Metering,33,15,37028520,139,173,26,42,909,6,52,14255,false,27,0,0,0,4.03
78296220-98a1-11f0-b5af-5dfa9891b485,?,GENII Production Failures,09/16 09:49,17088,391,Calibrating,30,30,0,0,0,40,30,27,0,0,69874,false,103,0,0,0,
78ab0e70-5246-11f0-acb1-514e01860b07,?,Sara Drive MHP,09/17 07:20,17088,391,Metering,35,15,45410200,99,98,41,46,1096,162852,171795,45490.152,false,26,0,0,0,10.41
7905f4e0-666c-11f0-8658-7f4e94e41769,?,The Oaks MHC,09/17 07:11,17088,391,Metering,36,15,39097952,63,89,33,34,461,21,76,23768,false,26,0,0,0,3.10
7931df10-e313-11ef-a5fd-a97d57576080,?,Oakwood MHP,09/17 07:58,17088,391,Calibrating,25,30,0,0,0,40,30,32,0,0,11717,false,51,0,0,0,
7945a820-8ac3-11f1-a1a6-391af391818e,?,All,09/17 08:27,17088,391,Failed Cal,25,30,0,0,0,55,30,107,0,0,0,true,28,0,0,0,
79bad890-25d7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:18,17088,391,Metering,32,15,35642432,120,156,43,42,945,73215,77539,46322.883,false,76,0,1,0,3.64
79ce0c70-e487-11f0-8900-8bd481ce9a44,?,Hillview MHC,09/16 09:33,17088,391,Calibrating,30,30,0,0,0,40,30,24,0,0,39,false,40,0,0,0,
79fadfd0-8aee-11f1-a1a6-391af391818e,?,All,09/16 08:04,17088,391,Failed Cal,25,30,0,0,0,47,30,73,0,0,0,true,28,0,0,0,
7a1545a0-8aee-11f1-a1a6-391af391818e,?,All,09/16 08:47,17088,391,Failed Cal,25,30,0,0,0,55,30,108,0,0,0,true,26,0,0,0,
7a9a4c90-8acc-11f1-a1a6-391af391818e,?,All,09/16 09:32,17088,391,Calibrating,25,30,24861392,0,0,40,30,29,0,0,0,false,26,0,0,0,-0.14
7bc4b620-89f8-11f1-a1a6-391af391818e,?,All,09/17 07:16,17088,391,Failed Cal,25,30,0,0,0,55,30,102,0,0,0,true,27,0,0,0,
7c4e0b30-3dc0-11f0-8e55-b138a1c03c8e,?,All,09/16 07:08,17088,391,Calibrating,25,30,24810564,0,0,40,30,26,0,0,14,false,26,0,0,0,-0.19
7c621d50-3d9d-11f0-8e55-b138a1c03c8e,?,Holly Tree MHP,09/17 07:06,17088,391,Metering,38,15,41580916,25,33,26,46,823,79113,83779,32021.514,false,16,0,0,0,3.58
7c91d5f0-cfc3-11f0-9bfa-a7eff651ff22,?,Terrace on the Greens,09/16 10:08,17088,391,Metering,33,15,36905656,34,38,23,34,367,118578,144925,75391.859,false,67,0,0,0,3.91
7ca36300-8acc-11f1-a1a6-391af391818e,?,All,09/16 07:38,17088,391,Calibrating,25,30,16631462,0,0,40,30,31,0,0,0,false,24,0,0,0,-8.37
7ceb5bd0-a262-11f1-a1a6-391af391818e,?,All,09/16 08:58,17088,391,Calibrating,25,30,None,0,0,40,30,28,0,0,0,false,14,0,0,0,
7d0ab050-8acc-11f1-a1a6-391af391818e,?,All,09/17 08:03,17088,391,Calibrating,25,30,24855860,0,0,40,30,24,0,0,0,false,24,0,0,0,-0.14
7daa9410-4d66-11f1-b1bb-f3574cce671d,?,Oakwood MHP,09/16 12:11,17088,391,Failed Cal,30,30,0,0,0,55,30,82,0,0,8425,true,29,0,0,0,
7e0fcd50-3d9d-11f0-8e55-b138a1c03c8e,?,Sara Drive MHP,09/16 06:45,17088,391,Calibrating,0,0,41577208,0,149,40,30,0,81,151,123137,false,25,0,55,0,41.58
7e37c9e0-8479-11f0-8b4a-0d0197d44616,?,All,09/16 09:20,17088,391,Calibrating,25,30,0,0,0,40,30,27,0,0,7868,false,74,0,0,0,
7e463500-8ab5-11f1-a1a6-391af391818e,?,All,09/16 09:32,17088,391,Calibrating,25,30,0,0,0,40,30,28,0,0,0,false,28,0,0,0,
7e958e10-9e53-11f0-b5af-5dfa9891b485,?,All,09/16 12:09,17088,391,Calibrating,25,30,32846616,0,0,40,30,24,0,0,5634,false,17,0,0,0,7.85
7eb783c0-a971-11f0-98a7-c3bc57f9afe3,?,Crystal Acres MHC,09/17 07:02,17088,391,Metering,33,15,36015472,27,32,31,34,999,82736,82736,2737,false,32,0,0,0,3.02
7edf9bd0-9fc6-11f0-b5af-5dfa9891b485,?,GENII Production Failures,09/16 12:21,17088,391,Failed Cal,30,30,36294148,0,0,55,30,116,0,0,24340,true,71,0,0,0,6.29
7efaefd0-a23f-11f1-a1a6-391af391818e,?,All,09/17 07:14,17088,391,Calibrating,25,30,None,0,0,40,30,137,0,0,0,false,27,0,0,0,
7f136e60-842d-11f0-8b4a-0d0197d44616,?,Ponderosa MHC,09/16 07:31,17088,391,Failed Cal,30,30,0,0,0,55,30,144,0,0,0,true,91,0,0,0,
7fb8f6e0-269b-11f0-8272-45e3ef110760,?,The Oaks MHC,09/16 09:46,17088,391,Metering,36,15,38981900,53,67,38,34,767,77001,84038,62581.238,false,32,0,0,0,2.98
