name,devname,Property,pipeType,pipesize,pin_blank,pin_capture,pin_calMinBlank,pin_lFactor,fwVer,fwVerTi,state,gain,env,blank,capture,tnQuietSd,tnQuietN,offset,tofA_us,tofB_us,tofA_ts
a5f903a0-0c90-11f1-8768-5551e7a34f27,Device 75370781,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,30,44,30,15,,,-6272,37.72906,37.72976,
4f27d1d0-0c51-11f1-8768-5551e7a34f27,Device 75370799,Roosevelt MHC,X,¾,,,,,16022,260,Metering,31,45,33,15,,,128,0.0,0.0,
88afc650-6c15-11f1-9333-3b2cfe68422f,Device 75370807,Kay Lou MHC,P,¾,,,,,16131,296,Metering,30,67,37,15,,,-4480,46.1827,46.177344,09/18 01:19
0f3150b0-4d3d-11f1-b1bb-f3574cce671d,Device 75370815,Grand Valley Estates MHC,X,¾,,,,,17037,344,Metering,35,38,33,15,,,7028,36.238688,36.244064,09/18 08:29
bf68b1c0-4ce4-11f1-b1bb-f3574cce671d,Device 75370823,Grand Valley Estates MHC,X,¾,,,,,17037,344,Metering,35,35,32,15,,,-2139,35.977704,35.976132,08/04 05:18
56113cb0-6026-11f1-89ca-a986714faa23,Device 75370831,The O in La Marque,X,¾,,,,,16185,314,Metering,25,51,33,15,,,-4480,36.158036,36.153708,09/18 08:27
274cb440-0c3e-11f1-8768-5551e7a34f27,Device 75370849,Hydetown Mobile Estates,X,¾,,,,,15091,255,Metering,18,35,33,15,,,384,40.15584,40.1593,
97631d60-59f9-11f1-b1bb-f3574cce671d,Device 75370856,,,,,,,,16022,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
67902e90-65be-11f1-9333-3b2cfe68422f,Device 75370864,Westview Mobile Estates MHC,X,¾,,,,,17037,344,Metering,41,35,33,15,,,-2819,35.994048,35.989928,09/18 08:49
05046ac0-f61f-11f0-b153-63024d3301e1,Device 75370872,River Bend,X,¾,25,10,,,16185,314,Metering,30,52,25,15,,,384,0.0,0.0,
0593be00-0c0e-11f1-a3d9-c99c67c82bc1,Device 75370880,Roosevelt MHC,M,¾,41,7,,,16185,314,Metering,40,58,41,7,,,-5376,41.733184,41.7301,
11b0edb0-48be-11f1-bc16-b52012ce6db2,Device 75370898,Mountaineer Village MHC,X,¾,33,,,,17037,344,Metering,41,39,33,15,,,-3277,35.825216,35.82296,09/18 06:52
d045cc10-48bd-11f1-bc16-b52012ce6db2,Device 75370906,,,,,,,,15155,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
73cc0eb0-f186-11f0-8900-8bd481ce9a44,Device 75370914,Johnson's Trailer Park,X,½,,,,,17037,344,Metering,44,39,26,15,,,-2697,29.100348,29.098304,09/18 04:30
584e4300-0c35-11f1-8768-5551e7a34f27,Device 75370922,Roosevelt MHC,M,¾,,,,,16131,296,Metering,35,53,37,15,,,1280,42.284404,42.285808,09/07 13:07
22837db0-0c91-11f1-8768-5551e7a34f27,Device 75370930,Pleasant Acres,X,¾,,,,,16131,296,Metering,30,33,32,15,,,-1664,36.3714,36.37218,
466c5fb0-0b76-11f1-a3d9-c99c67c82bc1,Device 75370948,Roosevelt MHC,M,¾,,,,,16185,314,Metering,35,52,38,15,,,-1152,41.4988,41.498188,
3bd87ec0-0c35-11f1-8768-5551e7a34f27,Device 75370955,Noble Estates MHC,X,¾,,,,,17037,344,Metering,32,33,33,15,,,-1218,36.53158,36.544948,09/17 00:23
0564b770-4d38-11f1-b1bb-f3574cce671d,Device 75370963,Grand Valley Estates MHC,X,¾,,,,,17037,344,Metering,26,38,32,15,,,-3110,36.097476,36.093248,09/18 06:01
6870c790-4d75-11f1-b1bb-f3574cce671d,Device 75370971,Broken Arrow MHP,P,¾,,,,,16131,296,Metering,40,56,38,15,,,1152,43.622696,43.622828,09/18 04:30
e449d220-65c2-11f1-9333-3b2cfe68422f,Device 75370989,Bannock MHP,,,,,,,17032,344,Failed Cal,55,30,25,30,,,0,0.0,0.0,07/08 00:58
a218fe00-3f4b-11f1-b39d-b550dfb4ab8b,Device 75370997,Auburn MHC,X,½,,,,,16185,314,Metering,35,51,26,15,,,-8576,28.926584,28.920492,
61e2cde0-4cc8-11f1-b1bb-f3574cce671d,Device 75371003,Haven MHP,,,,,,,16131,296,Not Metering,55,33,25,30,,,0,24.867636,24.773942,09/17 23:42
af44cfd0-01ef-11f1-af1d-29d4205d602a,Device 75371011,Coleman Village MHC,X,¾,,,,,15154,260,Metering,18,33,33,15,,,2176,36.431164,36.430144,
fd225320-48bd-11f1-bc16-b52012ce6db2,Device 75371029,Maple Creek Estates MHC,X,½,,,,,16185,314,Not Metering,25,33,25,30,,,0,,,12/31 16:00
7b54c8b0-0c35-11f1-8768-5551e7a34f27,Device 75371037,Tuttle Estates MHC,X,¾,,,,,17088,391,Metering,52,42,32,15,,,-138,37.491608,37.489864,
fcf2a5b0-48bf-11f1-bc16-b52012ce6db2,Device 75371045,Cedarbrook Estates MHC,X,¾,,,,,16185,314,Not Metering,25,33,25,30,,,0,24.763564,24.849532,07/17 00:15
07f54550-0c69-11f1-8768-5551e7a34f27,Device 75371052,Round Lake MHP,X,¾,,,,,17037,344,Metering,26,38,32,15,,,-925,35.868312,35.870276,
6e8247b0-5498-11f1-b1bb-f3574cce671d,Device 75371060,,,,,,,,16022,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
149e83c0-0c91-11f1-8768-5551e7a34f27,Device 75371078,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,18,34,30,15,,,1024,38.181456,38.18496,
73475870-6c13-11f1-9333-3b2cfe68422f,Device 75371086,Kay Lou MHC,X,½,,,,,16131,296,Metering,45,53,27,15,,,0,29.772388,29.772404,09/18 04:04
e4c170b0-0e6e-11f1-85e5-65eb60735c3d,Device 75371094,CJ,L,1,,,,,17040,354,Metering,32,35,45,15,,,-2025,48.848244,48.85052,
db1ff260-0c35-11f1-8768-5551e7a34f27,Device 75371102,Noble Estates MHC,X,¾,,,,,17037,344,Metering,47,34,33,15,,,-3050,36.204232,36.203176,
bd50c310-4d38-11f1-b1bb-f3574cce671d,Device 75371110,Grand Valley Estates MHC,X,½,,,,,17037,344,Metering,32,35,26,15,,,1019,28.97512,28.972096,09/18 07:30
c1b210e0-603d-11f1-89ca-a986714faa23,Device 75371128,River Bend,X,½,,,,,17037,344,Metering,47,45,26,15,,,-14319,29.425892,29.399278,09/16 08:36
f9e9a750-4ce4-11f1-b1bb-f3574cce671d,Device 75371136,Grand Valley Estates MHC,X,¾,,,,,17037,344,Metering,32,41,32,15,,,1632,36.4103,36.411048,09/18 09:22
3f55b320-4d66-11f1-b1bb-f3574cce671d,Device 75371144,Virginia Beach,X,¾,,,,,17037,344,Metering,26,35,32,15,,,504,35.97108,35.971492,09/18 06:56
c27587f0-603d-11f1-89ca-a986714faa23,Device 75371151,River Bend,X,¾,,,,,17060,368,Failed Cal,55,30,30,30,,,0,36.12572,36.1304,08/10 09:44
8b913bf0-4cc7-11f1-b1bb-f3574cce671d,Device 75371169,Haven MHP,,,,,,,16131,296,Not Metering,55,33,25,30,,,0,0.0,0.0,09/17 23:59
3ea8bbe0-6c13-11f1-9333-3b2cfe68422f,Device 75371177,Kay Lou MHC,X,½,,,,,17088,391,Metering,33,38,32,15,,,-674,35.804836,35.803968,09/18 08:58
cd8618d0-4d3c-11f1-b1bb-f3574cce671d,Device 75371185,Grand Valley Estates MHC,X,¾,,,,,17037,344,Metering,38,37,32,15,,,-7268,36.301532,36.29406,09/18 07:54
22245b10-0e70-11f1-85e5-65eb60735c3d,Device 75371193,CJ,L,1,,,,,16048,272,Not Metering,45,33,37,15,,,0,0.0,0.0,
efad0b20-59f9-11f1-b1bb-f3574cce671d,Device 75371201,,,,,,,,16022,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
7fb8b3c0-48a9-11f1-bc16-b52012ce6db2,Device 75371219,,,,,,,,15155,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
b0972d90-4805-11f1-969c-6109d9dfb138,Device 75371227,Heritage Apartments,X,¾,,,,,16131,296,Metering,35,34,32,15,,,640,36.047736,36.049032,09/17 19:08
1aca2a50-0c5b-11f1-8768-5551e7a34f27,Device 75371235,Roosevelt MHC,P,¾,,,,,17080,392,Calibrating,40,30,0,0,,,-7765,0.0,0.0,
9ae55ba0-012b-11f1-8726-d3fa6d0d96af,Device 75371243,Stafford MHC,C,¾,,,,,363,219,Metering,23,35,30,15,,,1088,37.364936,37.365656,
4b3fda10-fe2b-11f0-8726-d3fa6d0d96af,Device 75371250,Highlands MHC,P,½,,,,,17037,344,Metering,32,50,33,15,,,-4674,41.742012,41.743492,
f7bea030-59f9-11f1-b1bb-f3574cce671d,Device 75371268,,,,,,,,16022,260,Not Metering,35,33,35,15,,,0,,,12/31 16:00
08eb9440-4d38-11f1-b1bb-f3574cce671d,Device 75371276,Grand Valley Estates MHC,X,¾,,,,,17037,344,Metering,26,35,32,15,,,-3345,36.228608,36.225064,09/18 07:58
ce473570-6041-11f1-89ca-a986714faa23,Device 75371284,River Bend,X,¾,,,,,17037,344,Metering,26,38,33,15,,,-3015,36.856656,36.8526,09/16 03:24
2f549b71-0c35-11f1-8768-5551e7a34f27,Device 75371292,Big Country Mobile Home & RV Park,P,¾,,,,,16130,296,Metering,45,64,37,15,,,2816,40.226668,40.23222,
d161bec0-0c35-11f1-8768-5551e7a34f27,Device 75371318,Big Country Mobile Home & RV Park,X,¾,,,,,16130,296,Metering,30,34,32,15,,,3712,35.636832,35.639948,09/17 20:05
bd5cda90-5497-11f1-b1bb-f3574cce671d,Device 75371326,,,,,,,,16022,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
c366ed90-0dcf-11f1-85e5-65eb60735c3d,Device 75371334,Roosevelt MHC,X,¾,,,,,16185,314,Metering,25,62,32,15,,,-3584,35.572612,35.574424,
e9e587a0-0119-11f1-8726-d3fa6d0d96af,Device 75371342,Roosevelt MHC,M,¾,33,,,,16131,296,Metering,55,51,33,15,,,-2560,37.198712,37.198252,09/07 12:43
63736ad0-f0c4-11f0-8900-8bd481ce9a44,Device 75371359,,,,,,,,10319,181,Not Metering,0,0,0,,,,0,,,12/31 16:00
f62b0250-01dd-11f1-af1d-29d4205d602a,Device 75371367,Coleman Village MHC,X,¾,,,,,15154,260,Metering,30,33,33,15,,,-2496,36.536756,36.53492,
c9d8fc30-f651-11f0-b153-63024d3301e1,Device 75371375,Cactus Flower,X,¾,,,,,362,209,Metering,18,45,33,15,,,1856,36.036736,36.035728,
65aae960-0c51-11f1-8768-5551e7a34f27,Device 75371383,Rusk MHC,C,¾,,,,,17037,344,Failed Cal,38,30,30,30,,,0,0.0,0.0,
e9777bc0-0b5a-11f1-a3d9-c99c67c82bc1,Device 75371391,Roosevelt MHC,M,¾,,,,,16185,314,Metering,25,64,35,15,,,-1920,37.72036,37.72158,
c5a341c0-f651-11f0-b153-63024d3301e1,Device 75371409,Pace East,M,¾,35,12,,,16131,296,Metering,35,39,35,12,,,4096,38.188556,38.193136,
49a479a0-0c0d-11f1-a3d9-c99c67c82bc1,Device 75371417,Roosevelt MHC,M,¾,,,,,16131,296,Metering,25,33,34,15,,,-4608,38.317188,38.314288,09/07 11:19
f40b8c40-0b76-11f1-a3d9-c99c67c82bc1,Device 75371425,Roosevelt MHC,X,¾,,,,,17088,391,Calibrating,40,30,30,30,,,0,0.0,0.0,
560b3b40-4d38-11f1-b1bb-f3574cce671d,Device 75371433,Grand Valley Estates MHC,X,¾,,,,,17037,344,Metering,26,35,26,15,,,836,36.261332,36.26112,09/18 06:12
781cca60-0c91-11f1-8768-5551e7a34f27,Device 75371441,Rusk MHC,X,¾,,,,,17037,344,Metering,35,35,33,15,,,-3589,0.0,0.0,
351377d0-0c3e-11f1-8768-5551e7a34f27,Device 75371458,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,23,40,30,15,,,-3328,36.275112,36.27084,
52207340-f0c4-11f0-8900-8bd481ce9a44,Device 75371466,Country Edge MHC,X,½,25,,,,362,209,Not Metering,0,0,0,0,,,0,,,12/31 16:00
5efa28c0-0c91-11f1-8768-5551e7a34f27,Device 75371474,Roosevelt MHC,M,¾,,,,,16131,296,Metering,40,33,34,15,,,-1280,38.432688,38.431332,09/08 03:28
79081590-f186-11f0-8900-8bd481ce9a44,Device 75371482,Johnson's Trailer Park,C,¾,,,,,17037,344,Metering,38,38,33,15,,,-3071,36.85362,36.850816,09/18 05:22
fbfbad70-48bd-11f1-bc16-b52012ce6db2,Device 75371490,,,,,,,,15155,260,Not Metering,35,33,35,15,,,0,,,12/31 16:00
3d01c130-012c-11f1-8726-d3fa6d0d96af,Device 75371508,Stafford MHC,P,¾,35,10,,,362,209,Not Metering,0,0,0,0,,,0,0.0,0.0,
c01b8be0-f651-11f0-b153-63024d3301e1,Device 75371516,Running Springs MHP,X,¾,,,,,16185,314,Metering,20,61,33,15,,,1792,36.408464,36.41184,
c59203b0-f651-11f0-b153-63024d3301e1,Device 75371532,Cactus Flower,L,¾,41,14,,,16185,314,Metering,55,30,41,14,,,512,44.166516,44.172972,
aaae68a0-0c80-11f1-8768-5551e7a34f27,Device 75371540,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,22,41,30,15,,,-1280,41.461928,41.462756,
5a8654e0-0c86-11f1-8768-5551e7a34f27,Device 75371557,Mill Creek Estates,X,¾,,,,,363,219,Metering,20,35,33,15,,,3008,37.06136,37.065512,
148d1ea0-0c91-11f1-8768-5551e7a34f27,Device 75371565,Oaklawn Park HOA,C,¾,,,,,16022,260,Metering,30,65,30,15,,,-3328,42.261344,42.25652,
ec563b70-f0b0-11f0-8900-8bd481ce9a44,Device 75371573,Shelby's Trailer Park,P,¾,,,,,16131,296,Metering,35,39,40,15,,,-2432,41.467932,41.465368,09/17 21:28
55e9c430-06a5-11f1-a3d9-c99c67c82bc1,Device 75371581,Estancia MHP,P,¾,,,,,15147,256,Metering,31,33,35,10,,,4864,41.193204,41.196276,
907a1580-4b21-11f1-bc16-b52012ce6db2,Device 75371599,,,,,,,,16022,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
e6494ec0-0c35-11f1-8768-5551e7a34f27,Device 75371607,Noble Estates MHC,P,¾,,,,,17037,344,Metering,29,39,32,15,,,13,36.713992,36.713264,09/18 06:17
da745750-4805-11f1-969c-6109d9dfb138,Device 75371615,Heritage Apartments,X,¾,,,,,16131,296,Metering,30,38,32,15,,,-2688,36.162868,36.159876,09/17 20:08
659808d0-10df-11f1-be01-6f2b88b3116b,Device 75371623,Stone2620N,X,¾,,,,,17040,354,Metering,28,35,33,15,,,-1107,35.624256,35.629856,
49b333f0-0c3f-11f1-8768-5551e7a34f27,Device 75371631,Noble Estates MHC,X,¾,,,,,17088,391,Metering,32,46,33,15,,,1554,36.107564,36.109612,
463790d0-f8ae-11f0-b153-63024d3301e1,Device 75371649,Nelson Ledge Estates,X,¾,,,,,17037,344,Metering,38,35,32,15,,,-4,35.984112,35.984032,09/18 09:02
8da9dd40-0c51-11f1-8768-5551e7a34f27,Device 75371656,Roosevelt MHC,P,¾,,,,,16185,314,Metering,35,66,36,15,,,-896,40.064956,40.067172,
63309570-f0c4-11f0-8900-8bd481ce9a44,Device 75371664,Country Edge MHC,X,¾,,,,,362,209,Metering,18,33,33,15,,,-2496,35.931888,35.9275,
d931cf80-4b16-11f1-bc16-b52012ce6db2,Device 75371672,Wintergreen Apartments,X,¾,,,,,17037,344,Metering,35,38,32,15,,,2478,35.438224,35.440232,09/18 04:49
2ed9c620-0c35-11f1-8768-5551e7a34f27,Device 75371680,Big Country Mobile Home & RV Park,X,¾,,,,,17088,391,Metering,28,42,33,15,,,2618,36.700392,36.703456,
28b05dd0-f0b1-11f0-8900-8bd481ce9a44,Device 75371698,Shelby's Trailer Park,X,¾,,,,,16131,296,Metering,25,35,31,15,,,640,36.1367,36.135448,07/02 09:36
fb15b140-f61e-11f0-b153-63024d3301e1,Device 75371706,River Bend,X,½,,,,,16022,260,Metering,30,33,25,12,,,768,29.81927,29.783276,
80b5e2a0-0b57-11f1-a3d9-c99c67c82bc1,Device 75371714,Roosevelt MHC,M,¾,,,,,16131,296,Metering,35,36,34,15,,,1152,38.232708,38.237148,
a6c6a250-6c13-11f1-9333-3b2cfe68422f,Device 75371722,,,,,,,,17088,391,Failed Cal,55,30,25,30,,,0,24.831872,24.67094,07/08 00:16
87a30680-fe12-11f0-8726-d3fa6d0d96af,Device 75371730,Highlands MHC,P,½,,,,,362,209,Metering,19,33,30,15,,,1280,37.215476,37.218392,
55836590-0c69-11f1-8768-5551e7a34f27,Device 75371748,Round Lake MHP,X,¾,,,,,17037,344,Metering,26,35,32,15,,,-1816,36.01736,36.015008,09/18 10:35
37e53f40-4b25-11f1-bc16-b52012ce6db2,Device 75371763,Wintergreen Apartments,M,¾,,,,,17037,344,Failed Cal,55,30,30,30,,,0,24.912204,24.850794,08/05 00:02
47443470-4ce5-11f1-b1bb-f3574cce671d,Device 75371771,,,,,,,,16022,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
9bbb5cf0-0b76-11f1-a3d9-c99c67c82bc1,Device 75371789,Roosevelt MHC,M,¾,,,,,17037,344,Metering,32,36,34,15,,,-1457,38.10176,38.102432,
e0dfa550-6041-11f1-89ca-a986714faa23,Device 75371797,River Bend,X,½,,,,,17037,344,Metering,38,39,26,15,,,-2269,29.10372,29.102976,09/16 11:17
ce0df390-4b25-11f1-bc16-b52012ce6db2,Device 75371805,Grand Valley Estates MHC,X,¾,,,,,17037,344,Metering,32,36,33,15,,,-752,36.600044,36.598784,09/18 07:38
89d5a500-4b21-11f1-bc16-b52012ce6db2,Device 75371813,Broadway MHP DesMoines,X,½,,,,,17037,344,Metering,50,50,26,15,,,-3425,29.539008,29.536494,09/07 09:24
c0d56610-4d71-11f1-b1bb-f3574cce671d,Device 75371821,Stafford MHC,X,¾,,,,,363,219,Metering,18,58,33,15,,,3200,36.989356,36.982792,09/18 03:40
f5642a90-603d-11f1-89ca-a986714faa23,Device 75371839,RMA Removed,X,½,,,,,362,209,Not Metering,41,33,25,12,,,0,0.0,0.0,09/13 20:08
f3d86550-59f9-11f1-b1bb-f3574cce671d,Device 75371847,Parkwood,X,¾,,,,,17088,391,Metering,23,46,33,15,,,12396,36.934644,36.937772,
2fa39a50-4d66-11f1-b1bb-f3574cce671d,Device 75371854,Fair Meadows MHC,P,¾,,,,,16131,296,Metering,45,60,36,15,,,-2432,40.508536,40.504096,09/18 05:44
187edf30-48be-11f1-bc16-b52012ce6db2,Device 75371862,Maple Creek Estates MHC,X,½,,,,,17037,344,Metering,47,38,26,15,,,3138,28.947204,28.949184,09/18 07:47
2b7facd0-48c9-11f1-bc16-b52012ce6db2,Device 75371870,Grand Valley Estates MHC,X,¾,,,,,17037,344,Metering,26,35,32,15,,,1039,36.459036,36.459072,09/18 10:00
13100c40-52f5-11f1-b1bb-f3574cce671d,Device 75371888,,,,,,,,16022,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
146d77f0-fe07-11f0-8726-d3fa6d0d96af,Device 75371896,Highlands MHC,C,¾,,,,,362,209,Metering,24,33,30,15,,,1984,36.6197,36.620044,
579a7e70-4b22-11f1-bc16-b52012ce6db2,Device 75371904,Kay Bee Mobile Villa MHP,M,¾,,,,,17088,391,Calibrating,28,30,31,15,,,0,37.825528,37.822004,09/05 04:44
a1cabd10-fe07-11f0-8726-d3fa6d0d96af,Device 75371912,Highlands MHC,P,¾,,,,,362,209,Metering,23,60,35,10,,,3328,39.59628,39.5997,
f695ab00-01dd-11f1-af1d-29d4205d602a,Device 75371920,Coleman Village MHC,X,¾,,,,,17088,391,Metering,23,46,32,15,,,4836,0.0,0.0,
d1843490-65be-11f1-9333-3b2cfe68422f,Device 75371938,Swan Lake Estates,,,,,,,16185,314,Not Metering,55,33,25,30,,,0,0.0,0.0,07/08 00:31
b7fb3170-4ccf-11f1-b1bb-f3574cce671d,Device 75371946,Haven MHP,X,¾,,,,,17088,391,Calibrating,40,30,30,30,,,0,24.776864,24.763564,07/27 00:28
e1dccc30-0119-11f1-8726-d3fa6d0d96af,Device 75371953,Roosevelt MHC,P,¾,40,10,,,17037,344,Metering,41,40,40,10,,,-3796,40.21396,40.20928,09/07 13:34
efe31ec0-0c67-11f1-8768-5551e7a34f27,Device 75371961,Round Lake MHP,X,¾,,,,,17037,344,Metering,29,38,32,15,,,-1216,36.56236,36.55968,09/18 10:16
55c3ffd0-f0c4-11f0-8900-8bd481ce9a44,Device 75371979,,,,,,,,10319,181,Not Metering,0,0,0,,,,0,,,12/31 16:00
e19eccf0-f651-11f0-b153-63024d3301e1,Device 75371987,Royal Palms MHC,P,¾,,,,,17037,344,Metering,44,39,36,15,,,698,0.0,0.0,
88aa0a90-59f9-11f1-b1bb-f3574cce671d,Device 75371995,Parkwood,X,¾,,,,,17088,391,Metering,27,46,33,15,,,-624,36.804676,36.804024,09/17 23:51
8cb5afc0-f317-11f0-8900-8bd481ce9a44,Device 75372001,Southern Cross MHC,P,¾,35,9,,,362,209,Metering,28,37,35,9,,,2944,39.8555,39.859572,
04e54e60-0c36-11f1-8768-5551e7a34f27,Device 75372019,Big Country Mobile Home & RV Park,X,¾,,,,,17037,344,Metering,26,36,32,15,,,-272,35.545224,35.546524,
9c7a7e80-06a5-11f1-a3d9-c99c67c82bc1,Device 75372027,Estancia MHP,X,¾,,,,,15147,256,Metering,18,51,33,15,,,-5248,36.021308,36.018268,
b6bd1ee0-6025-11f1-89ca-a986714faa23,Device 75372035,The O in La Marque,X,¾,,,,,17037,344,Metering,29,42,32,15,,,-1757,37.005312,37.0032,09/18 09:49
cd7b6120-f23c-11f0-8900-8bd481ce9a44,Device 75372043,Lantana Trail,M,¾,,,,,16131,296,Metering,30,37,34,15,,,3456,38.307824,38.311548,
6f14c760-0c91-11f1-8768-5551e7a34f27,Device 75372050,Rusk MHC,X,½,,,,,17037,344,Metering,47,44,26,15,,,-47,29.717842,29.71705,09/18 07:39
3883a160-4d02-11f1-b1bb-f3574cce671d,Device 75372068,,,,,,,,16022,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
8eb25fb0-0c69-11f1-8768-5551e7a34f27,Device 75372076,Mill Creek Estates,C,¾,,,,,363,219,Metering,22,44,30,15,,,-832,36.64364,36.643776,
dd3ca620-f181-11f0-8900-8bd481ce9a44,Device 75372084,,,,,,,,10319,181,Not Metering,0,0,0,,,,0,,,12/31 16:00
5e31d080-f186-11f0-8900-8bd481ce9a44,Device 75372092,,,,,,,,10319,181,Not Metering,0,0,0,,,,0,,,12/31 16:00
f1f7af10-0c34-11f1-8768-5551e7a34f27,Device 75372100,Big Country Mobile Home & RV Park,X,¾,,,,,16185,314,Metering,25,53,33,15,,,-3840,36.488232,36.487432,
b3d06220-0b55-11f1-a3d9-c99c67c82bc1,Device 75372118,Roosevelt MHC,M,¾,,,,,16185,314,Metering,30,54,35,15,,,-1152,38.43634,38.436792,
4ac6c300-0c90-11f1-8768-5551e7a34f27,Device 75372126,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,22,33,30,15,,,1472,37.551552,37.553972,
b4122ed0-06af-11f1-a3d9-c99c67c82bc1,Device 75372134,Forest at Sherman MHC,P,¾,,,,,362,209,Metering,35,33,35,10,,,2560,39.163052,39.167512,
6c571fb0-f624-11f0-b153-63024d3301e1,Device 75372142,,,,,,,,10322,181,Not Metering,0,0,0,,,,0,,,12/31 16:00
77a43f00-0c91-11f1-8768-5551e7a34f27,Device 75372159,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,30,35,30,15,,,-768,36.818708,36.819744,09/18 04:20
076af900-06be-11f1-a3d9-c99c67c82bc1,Device 75372167,Estancia MHP,X,¾,,,,,17037,344,Metering,32,46,38,15,,,133,41.91662,41.917468,09/13 15:41
8af430d0-fa42-11f0-b153-63024d3301e1,Device 75372175,Wyse Test,,,,,,,17032,344,Failed Cal,50,30,30,30,,,0,36.04368,36.042704,
02b4d3a0-f65a-11f0-b153-63024d3301e1,Device 75372183,Hydetown Mobile Estates,X,½,,,,,15091,255,Metering,28,42,25,12,,,2560,29.248944,29.250866,
cee05e80-f651-11f0-b153-63024d3301e1,Device 75372191,,,,,,,,17088,391,Calibrating,40,30,25,30,,,0,40.973064,41.437008,07/25 19:25
89f128d0-06b0-11f1-a3d9-c99c67c82bc1,Device 75372209,Estancia MHP,P,¾,,,,,15147,256,Metering,33,35,35,10,,,6592,38.55768,38.563868,
b3a44910-0b55-11f1-a3d9-c99c67c82bc1,Device 75372217,Roosevelt MHC,M,¾,,,,,16185,314,Metering,30,65,35,15,,,6784,37.981528,37.989776,
65534760-3f31-11f1-b39d-b550dfb4ab8b,Device 75372225,Holly Tree MHP,X,¾,,,,,17088,391,Metering,26,38,33,15,,,-1754,36.164144,36.163424,09/16 07:46
ab55c6a0-0c48-11f1-8768-5551e7a34f27,Device 75372233,Roosevelt MHC,X,¾,,,,,17088,391,Calibrating,40,30,30,30,,,0,32.834292,32.834292,
28566a00-0c68-11f1-8768-5551e7a34f27,Device 75372241,Round Lake MHP,X,¾,,,,,17037,344,Metering,32,39,33,15,,,-1065,36.997784,36.998288,
e9fc8830-0c34-11f1-8768-5551e7a34f27,Device 75372258,Big Country Mobile Home & RV Park,X,¾,,,,,16130,296,Metering,30,44,32,15,,,3840,36.293752,36.299848,
df401840-0c51-11f1-8768-5551e7a34f27,Device 75372266,Roosevelt MHC,P,¾,,,,,17037,344,Metering,41,30,37,15,,,903,39.812196,39.815,
def50030-4d65-11f1-b1bb-f3574cce671d,Device 75372274,Virginia Beach,X,¾,,,,,17037,344,Metering,29,43,32,15,,,-1683,36.839812,36.838384,09/11 10:55
c33699c0-f00a-11f0-8900-8bd481ce9a44,Device 75372282,Shelby's Trailer Park,P,¾,,,,,16131,296,Metering,30,48,36,15,,,1152,39.54928,39.550656,09/18 00:08
94b117d0-4d37-11f1-b1bb-f3574cce671d,Device 75372290,Grand Valley Estates MHC,X,¾,,,,,17037,344,Metering,26,48,33,15,,,-1836,36.674384,36.672304,09/18 07:22
46bee380-59f9-11f1-b1bb-f3574cce671d,Device 75372308,,,,,,,,16022,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
706dc100-4d66-11f1-b1bb-f3574cce671d,Device 75372316,,,,,,,,16022,260,Not Metering,35,33,0,0,,,0,,,12/31 16:00
708768b0-65be-11f1-9333-3b2cfe68422f,Device 75372324,Oswego MHP,C,¾,,,,,16185,314,Metering,50,55,34,15,,,4608,37.339156,37.341636,09/18 05:56
f08e8ff0-0b75-11f1-a3d9-c99c67c82bc1,Device 75372332,Roosevelt MHC,M,¾,,,,,16185,314,Metering,30,62,36,15,,,2944,39.18222,39.188672,
e69a4330-f181-11f0-8900-8bd481ce9a44,Device 75372340,,,,,,,,10319,181,Not Metering,0,0,0,,,,0,,,12/31 16:00
971e3800-0c90-11f1-8768-5551e7a34f27,Device 75372357,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,23,48,30,15,,,2560,37.14878,37.152132,
0bca4440-603e-11f1-89ca-a986714faa23,Device 75372365,River Bend,X,¾,,,,,17037,344,Metering,41,37,34,15,,,-3914,37.67712,37.675376,09/16 11:37
0d7dea50-fe2b-11f0-8726-d3fa6d0d96af,Device 75372373,Southern Cross MHC,P,¾,,,,,17040,354,Metering,50,46,37,15,,,-728,38.820384,38.820384,
de356bd0-06bb-11f1-a3d9-c99c67c82bc1,Device 75372381,Estancia MHP,X,¾,,,,,15147,256,Metering,25,34,33,15,,,960,39.44624,39.448044,
e6f1b100-0c67-11f1-8768-5551e7a34f27,Device 75372399,Round Lake MHP,X,¾,,,,,17037,344,Metering,26,37,33,15,,,3955,36.870704,36.875112,09/18 11:31
